Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,POS,NEG,NEU,target
1439,1272014274743939079,1272014272705560577,1592106810000.0,2020-06-13 22:53:30,-500,,"Además, ampliamos la capacidad del Hospital Arzobispo Loayza y ahora dispone de 279 camas para pacientes #COVID19. No dejaremos de reforzar nuestros establecimientos en todo el país para brindar una mejor atención. #LaSaludNosUne.  https://t.co/jxHUtlBvD6",es,"['covid19', 'lasaludnosune']",[],17953262,17953262,victorzamora,Victor Zamora Mesía,6,22,https://twitter.com/victorzamora/status/1272014274743939079,[],['https://pbs.twimg.com/media/EacaKkgX0AAqqEz.jpg'],1,https://pbs.twimg.com/media/EacaKkgX0AAqqEz.jpg,False,291,43,36,,None,,,,,,,[],,,,,0.8995091319084167,0.006741780322045088,0.09374916553497314,POS
1440,1272014272705560577,1272014272705560577,1592106810000.0,2020-06-13 22:53:30,-500,,"No bajamos los brazos en la ardua batalla contra el #COVID19. Hoy, en el Hospital Emergencia Ate Vitarte, supervisamos la instalación de un tanque criogénico que permitirá brindarle oxígeno medicinal a los pacientes que lo necesiten. #PrimeroMiSalud.  https://t.co/yc1p6PUKTD",es,"['covid19', 'primeromisalud']",[],17953262,17953262,victorzamora,Victor Zamora Mesía,6,22,https://twitter.com/victorzamora/status/1272014272705560577,[],"['https://pbs.twimg.com/media/EacaB4oXQAA5wLx.jpg', 'https://pbs.twimg.com/media/EacaHfPXYAEdX_O.jpg']",1,https://pbs.twimg.com/media/EacaB4oXQAA5wLx.jpg,False,761,98,99,,None,,,,,,,[],,,,,0.6201117038726807,0.019814003258943558,0.36007437109947205,POS
1441,1271326098932944900,1271326098932944900,1591942736000.0,2020-06-12 01:18:56,-500,,"Algunas voces afirman que el gobierno central no apoyó a Loreto. Aquí, algunas cifras que demuestran lo contrario. #LaSaludNosUne  https://t.co/s0gbpdvOcr",es,['lasaludnosune'],[],17953262,17953262,victorzamora,Victor Zamora Mesía,5,1,https://twitter.com/victorzamora/status/1271326098932944900,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1271325405299961858/pu/img/1r-nWF5pvG-Y_x2m.jpg,False,980,253,195,,None,,,,,,,[],,,,,0.007397430948913097,0.8777231574058533,0.11487945914268494,NEG
1442,1270237205726932992,1270237205726932992,1591683124000.0,2020-06-09 01:12:04,-500,,"Cerramos una larga jornada visitando el Hospital Dos de Mayo para supervisar la atención a los pacientes con #COVID19 y saludar a nuestros valientes intensivistas en su día, agradeciendo la ardua labor que realizan ante la pandemia. ¡Gracias, #HéroesDeLaSalud!  https://t.co/2Nx91lLwqP",es,"['covid19', 'héroesdelasalud']",[],17953262,17953262,victorzamora,Victor Zamora Mesía,2,1,https://twitter.com/victorzamora/status/1270237205726932992,[],['https://pbs.twimg.com/media/EaDJ5OnXsAAEZIM.jpg'],1,https://pbs.twimg.com/media/EaDJ5OnXsAAEZIM.jpg,False,557,104,62,,None,,,,,,,[],,,,,0.9684242606163025,0.00309914187528193,0.028476623818278313,POS
1443,1270202266017038336,1270202263701721088,1591674794000.0,2020-06-08 22:53:14,-500,,La creación de este comando es parte de las medidas que tomamos para fortalecer nuestra capacidad de atención a nivel nacional y seguir avanzando para vencer al virus en todo el país. #LaSaludNosUne.  https://t.co/iSosXJT9lw,es,['lasaludnosune'],[],17953262,17953262,victorzamora,Victor Zamora Mesía,1,22,https://twitter.com/victorzamora/status/1270202266017038336,[],['https://pbs.twimg.com/media/EaCiXCoXsAUMCIh.jpg'],1,https://pbs.twimg.com/media/EaCiXCoXsAUMCIh.jpg,False,123,10,14,,None,,,,,,,[],,,,,0.4826018512248993,0.012343309819698334,0.5050548315048218,NEU
1444,1270202263701721088,1270202263701721088,1591674793000.0,2020-06-08 22:53:13,-500,,Nuestra labor es cuidar la salud de los peruanos en todo el país. Hoy arribamos a Loreto para escuchar a los representantes de las comunidades indígenas y suscribir la creación del Comando #COVID19 Indígena para fortalecer la atención en salud para las comunidades nativas.  https://t.co/iaf2ddAxA7,es,['covid19'],[],17953262,17953262,victorzamora,Victor Zamora Mesía,1,22,https://twitter.com/victorzamora/status/1270202263701721088,[],['https://pbs.twimg.com/media/EaCobjBXYAAu4WI.jpg'],1,https://pbs.twimg.com/media/EaCobjBXYAAu4WI.jpg,False,327,31,40,,None,,,,,,,[],,,,,0.15962421894073486,0.018302980810403824,0.8220727443695068,NEU
1445,1270172182807744515,1270172182807744515,1591667621000.0,2020-06-08 20:53:41,-500,,"El sábado lanzamos la estrategia ""La Hora de la Atención Primaria"" en la DIRIS Centro, específicamente en San Juan de Lurigancho. El despegue no ha sido fácil, pero confiamos en su pleno y efectivo despliegue, porque #LaSaludNosUne  https://t.co/FhzOFVeJfJ vía @YouTube",es,['lasaludnosune'],[],17953262,17953262,victorzamora,Victor Zamora Mesía,1,20,https://twitter.com/victorzamora/status/1270172182807744515,['https://youtu.be/MkhwtPPL6GI'],[],0,,False,167,22,28,,None,,,,,,,[],,,,,0.8950561881065369,0.0033318111672997475,0.10161203145980835,POS
1446,1269799010627465216,1269799001135685632,1591578650000.0,2020-06-07 20:10:50,-500,,"Además, supervisamos las labores en los hospitales S.  Bernales y Cayetano Heredia, ahí se vienen instalando, en total, 140 camas de hospitalización y 40 camas UCI. Continuamos sumando esfuerzos para fortalecer nuestra capacidad de atención y proteger la salud de más peruanos.  https://t.co/fsHMXciBjW",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,20,https://twitter.com/victorzamora/status/1269799010627465216,[],"['https://pbs.twimg.com/media/EZ87d46XYAEt4_Z.jpg', 'https://pbs.twimg.com/media/EZ87d45XYAYEri2.jpg']",1,https://pbs.twimg.com/media/EZ87d46XYAEt4_Z.jpg,False,178,19,14,,None,,,,,,,[],,,,,0.4791701138019562,0.016896551474928856,0.5039333701133728,NEU
1447,1269799001135685632,1269799001135685632,1591578648000.0,2020-06-07 20:10:48,-500,,"Seguimos trabajando para atender a más pacientes con #COVID19. Hoy visitamos el Hosp Reg de Huacho. Gracias al trabajo conjunto con el Proy. Especial Legado #Lima2019, 100 nuevas camas de hospitalización estarán a disposición de la población en el corto plazo. #LaSaludNosUne.  https://t.co/pBhvUGM6Bv",es,"['covid19', 'lima2019', 'lasaludnosune']",[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,20,https://twitter.com/victorzamora/status/1269799001135685632,[],"['https://pbs.twimg.com/media/EZ87dNbWsAAckSn.jpg', 'https://pbs.twimg.com/media/EZ87dNbWkAI9ab7.jpg']",1,https://pbs.twimg.com/media/EZ87dNbWsAAckSn.jpg,False,497,107,61,,None,,,,,,,[],,,,,0.6720575094223022,0.013095949776470661,0.3148465156555176,POS
1448,1288986974414614528,1288986974414614528,1596153417000.0,2020-07-30 18:56:57,-500,,Arzobispo de Lima interpreta 'MASA' de César Vallejo  https://t.co/V1d8rNJhaN a través de @YouTube,es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,4,18,https://twitter.com/victorzamora/status/1288986974414614528,['https://youtu.be/7pcJoCflwS0'],[],0,,False,79,8,14,,None,,,,,,,[],,,,,0.018570348620414734,0.007499027997255325,0.9739306569099426,NEU
1449,1288150459753144320,1288150454363402245,1595953976000.0,2020-07-28 11:32:56,-500,,"Lo dijimos una y otra vez, la construcción del nuevo sistema es el gran reto del Bicentenario. ¡¡Un sistema de salud digno para nuestro pueblo!!",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,2,11,https://twitter.com/victorzamora/status/1288150459753144320,[],[],0,,False,320,13,29,,None,,,,,,,[],,,,,0.19324111938476562,0.034475214779376984,0.772283673286438,NEU
1450,1288150457110745093,1288150454363402245,1595953976000.0,2020-07-28 11:32:56,-500,,"Cuando desarrollamos la estrategia #LaSaludNosUne lo hicimos con dos significados: 1. Nos une frente al #COVID19; y, 2. Nos une! Porque de este momento debemos salir con un nuevo sistema único público de salud",es,"['lasaludnosune', 'covid19']",[],17953262,17953262,victorzamora,Victor Zamora Mesía,2,11,https://twitter.com/victorzamora/status/1288150457110745093,[],[],0,,False,238,7,21,,None,,,,,,,[],,,,,0.5823333263397217,0.014649255201220512,0.40301746129989624,POS
1451,1288150454363402245,1288150454363402245,1595953975000.0,2020-07-28 11:32:55,-500,,"Presidente @MartinVizcarraC anuncia conformación del Sistema Público Unificado de Salud integrando alcances @SIS_PERU y @EsSaludPeru. Anuncia aumento históyennla inversión en salud, especialmente para el primer nivel. #LaSaludNosUne",es,['lasaludnosune'],[],17953262,17953262,victorzamora,Victor Zamora Mesía,2,11,https://twitter.com/victorzamora/status/1288150454363402245,[],[],0,,False,990,47,110,,None,,,,,,,[],,,,,0.2636675536632538,0.05497387796640396,0.6813585162162781,NEU
1452,1288144453438406656,1288143374990675971,1595952544000.0,2020-07-28 11:09:04,-500,,@AbrahamValencia ¡Gracias!,es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,2,11,https://twitter.com/victorzamora/status/1288144453438406656,[],[],0,,False,23,3,2,,None,,,,,,,"[{'screen_name': 'AbrahamValencia', 'name': 'Abraham Valencia', 'id': '242370466'}]",,,,,0.9891881346702576,0.0011509123723953962,0.009660948067903519,POS
1453,1288142133812252675,1288142122739269632,1595951991000.0,2020-07-28 10:59:51,-500,,¡Viva el PERÚ 🇵🇪!,es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,2,10,https://twitter.com/victorzamora/status/1288142133812252675,[],[],0,,False,269,11,14,,None,,,,,,,[],,,,,0.09388463199138641,0.009352130815386772,0.8967632055282593,NEU
1454,1288142131274579968,1288142122739269632,1595951991000.0,2020-07-28 10:59:51,-500,,"(...) Mi país es mi temor, tu ira, la voracidad de aquel, la miseria del otro, la defección de muchos, la saciedad de unos cuantos, las cadenas y la libertad, el horror y la esperanza, el infortunio y la victoria...",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,2,10,https://twitter.com/victorzamora/status/1288142131274579968,[],[],0,,False,185,3,17,,None,,,,,,,[],,,,,0.0005373213207349181,0.9941086769104004,0.00535397557541728,NEG
1455,1288142128661639168,1288142122739269632,1595951990000.0,2020-07-28 10:59:50,-500,,"un jardín metálico, longevo, hirviente, que vibra bajo soles eternos que densos nubarrones atormenta",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,2,10,https://twitter.com/victorzamora/status/1288142128661639168,[],[],0,,False,100,1,12,,None,,,,,,,[],,,,,0.011595271527767181,0.08673488348722458,0.9016698598861694,NEU
1456,1288142126249902081,1288142122739269632,1595951990000.0,2020-07-28 10:59:50,-500,,"de muchedumbres quejumbrosas y altas sombras heladas; mi país es un corazón clavado a martillazos, un bosque impenetrable donde la luz se precipita desde las copas de los árboles y las montañas inertes; mi país es una espuma, un aire, un torrente, un declive florido,",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,2,10,https://twitter.com/victorzamora/status/1288142126249902081,[],[],0,,False,109,1,14,,None,,,,,,,[],,,,,0.0016043208306655288,0.8661726713180542,0.13222303986549377,NEG
1457,1288142122739269632,1288142122739269632,1595951989000.0,2020-07-28 10:59:49,-500,,"Todo esto es mi país (Sebastián Salazar Bondy) Mi país, ahora lo comprendo, es amargo y dulce; mi país es una inmensa pasión, un triste piélago, un incansable manantial de razas y mitos que fermentan; mi país es un lecho de espinas, de caricias, de caricias, de fieras,",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,2,10,https://twitter.com/victorzamora/status/1288142122739269632,[],[],0,,False,819,40,104,,None,,,,,,,[],,,,,0.0077783213928341866,0.017408836632966995,0.9748128652572632,NEU
1458,1287967664929935361,1287967664929935361,1595910395000.0,2020-07-27 23:26:35,-500,,"Entrevista hoy en ""Al estilo Juliana"" en (Canal 9) Como siempre, da gusto hablar con una periodista incisiva, informada e inteligente. Converamos sobre la respuesta sanitaria, posibilidades de regresar a la cuarentena, manejo de la información, entre otros  https://t.co/a7nypDxPBm",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,1,23,https://twitter.com/victorzamora/status/1287967664929935361,['http://ipshort.ipnoticias.com/WJgk5'],[],0,,False,448,47,32,,None,,,,,,,[],,,,,0.9214537143707275,0.0022604537662118673,0.07628585398197174,POS
1459,1287889448160681985,1287889448160681985,1595891746000.0,2020-07-27 18:15:46,-500,,"Entrevista al ex ministro de Salud, Víctor Zamora en el programa Panorama que dirige Roxana Cueva (Canal 5)  https://t.co/fOByIzhFZQ",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,1,18,https://twitter.com/victorzamora/status/1287889448160681985,['http://ipshort.ipnoticias.com/5Fo5r'],[],0,,False,165,20,25,,None,,,,,,,[],,,,,0.017090070992708206,0.013408901169896126,0.9695010781288147,NEU
1460,1287591639716892674,1287591031257681921,1595820743000.0,2020-07-26 22:32:23,-500,,"Igualmente, el avance es importante en regiones como Arequipa (500 camas), Piura (500 camas), Loreto (300 camas), entre otras. En paralelo, se está dotando a los hospitales de personal asistencial, administrativo, y de insumos, para que entren en funcionamiento sin mayor retraso.",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,22,https://twitter.com/victorzamora/status/1287591639716892674,[],[],0,,False,151,9,18,,None,,,,,,,[],,,,,0.0783129557967186,0.007174219470471144,0.9145127534866333,NEU
1461,1287591385483358208,1287591031257681921,1595820683000.0,2020-07-26 22:31:23,-500,,"Instalaciones similares próximas a entregarse son: en Collique, Lima (48 camas) y Cañete (100 camas). Asimismo, se avanza obra en otras partes de Lima: el Hospital Cayetano Heredia (40 camas UCI y 92 camas hospitalarias); en el Hosp. de Puente Piedra y en el Regional en Huacho",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,22,https://twitter.com/victorzamora/status/1287591385483358208,[],[],0,,False,92,4,10,,None,,,,,,,[],,,,,0.017518050968647003,0.005499004386365414,0.9769829511642456,NEU
1462,1287591031257681921,1287591031257681921,1595820598000.0,2020-07-26 22:29:58,-500,,"COVID-19 en Perú: 5 000 camas más |Salud|ESAN      Al cumplir seis semanas del DU, el avance real es esperanzador y muy diferente a los desfases que regularmente ocurren en la ejecución convencional de obras públicas.    https://t.co/VnmpRW38h5",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,22,https://twitter.com/victorzamora/status/1287591031257681921,['https://www.esan.edu.pe/conexion/actualidad/2020/06/25/covid-19-en-peru-5-000-camas-mas/'],[],0,,False,311,25,47,,None,,,,,,,[],,,,,0.016478830948472023,0.034826088696718216,0.9486951231956482,NEU
1463,1287368378429116416,1287367451295068161,1595767514000.0,2020-07-26 07:45:14,-500,,"Tal y como se puede ver en el gráfico, la diferencia entre la cifra oficial del Ministerio de Sanidad española y las de otros organismos (que agregan a la cifra a los “sospechosos) difiere en 16,436 casos.  https://t.co/CPYuktJV22",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,7,https://twitter.com/victorzamora/status/1287368378429116416,[],['https://pbs.twimg.com/media/Ed2mtqLWsAAVe0R.jpg'],1,https://pbs.twimg.com/media/Ed2mtqLWsAAVe0R.jpg,False,169,18,41,,None,,,,,,,[],,,,,0.01502048410475254,0.25996503233909607,0.7250144481658936,NEU
1464,1287367451295068161,1287367451295068161,1595767293000.0,2020-07-26 07:41:33,-500,,"#COVIDー19 Las cifras en España, al igual que en Perú y otros países, difieren entre el total (confirmados y sospechosos) y las registradas por el Ministerio de Sanidad en donde solo figuran fallecidos a los que se hizo la prueba y dieron positivo.   https://t.co/hWWB8Uht5p",es,['covidー19'],[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,7,https://twitter.com/victorzamora/status/1287367451295068161,['https://elpais.com/sociedad/2020-07-25/las-44868-muertes-de-la-pandemia-en-espana.html'],[],0,,False,517,87,125,,None,,,,,,,[],,,,,0.004077868070453405,0.32552003860473633,0.6704021692276001,NEU
1465,1287225125021130752,1287225125021130752,1595733359000.0,2020-07-25 22:15:59,-500,,"Víctor Zamora: Cuarentena salvó más de 100 mil vidas y evitó cerca de 1 millón de hospitalizaciones. En entrevista con RPP Noticias, el exministro explicó los tres motivos que lo llevaron a dejar el MINSA plena pandemia por la #COVID-19  https://t.co/VDgyzNv831 vía @RPPNoticias",es,['covid'],[],17953262,17953262,victorzamora,Victor Zamora Mesía,6,22,https://twitter.com/victorzamora/status/1287225125021130752,['https://rpp.pe/p/1282578'],[],0,,False,966,143,165,,None,,,,,,,[],,,,,0.010408966802060604,0.04229378327727318,0.9472972750663757,NEU
1466,1300079212792082432,1300079212792082432,1598798013000.0,2020-08-30 09:33:33,-500,,Agradecimiento eterno! Feliz día a las enfermeras y los enfermeros del Perú.  https://t.co/HY5X80pFCR,es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,9,https://twitter.com/victorzamora/status/1300079212792082432,[],['https://pbs.twimg.com/media/EgrPJdKWsAI1wiS.jpg'],1,https://pbs.twimg.com/media/EgrPJdKWsAI1wiS.jpg,False,174,5,19,,None,,,,,,,[],,,,,0.9589308500289917,0.003199230879545212,0.03786996379494667,POS
1467,1300072439959912449,1300043582385074179,1598796398000.0,2020-08-30 09:06:38,-500,,"@JorgeDCG @JaimeChincha @omarmariluz Esta, como otras opiniones que han plagado los medios y las redes, es parte del fenómeno llamado “infodemia”. Adelanto de opinión, sin ninguna base sustancial que lo único que genera es confusión. Muchas veces guiados por la falta de humildad y el afán de protagonismo.",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,9,https://twitter.com/victorzamora/status/1300072439959912449,[],[],0,,False,226,27,31,,None,,,,,,,"[{'screen_name': 'JorgeDCG', 'name': 'Jorge del Castillo', 'id': '111815940'}, {'screen_name': 'JaimeChincha', 'name': 'Jaime Chincha', 'id': '36477202'}, {'screen_name': 'omarmariluz', 'name': 'Omar Mariluz Laguna', 'id': '554764009'}]",,,,,0.0003140726767014712,0.998071014881134,0.001614950131624937,NEG
1468,1300043585237155840,1300043582385074179,1598789519000.0,2020-08-30 07:11:59,-500,,"Este alcalde (médico) también es activo promotor del uso del dióxido de cloro y se declara “en rebeldía en contra de la cuarentena”, sumándose así a la larga lista de autoridades que obstaculizan los esfuerzos de todo un país.",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,7,https://twitter.com/victorzamora/status/1300043585237155840,[],[],0,,False,542,57,62,,None,,,,,,,[],,,,,0.0020277518779039383,0.8884114027023315,0.10956081748008728,NEG
1469,1300043582385074179,1300043582385074179,1598789518000.0,2020-08-30 07:11:58,-500,,"Hoy en RPP, en programa de  @JaimeChincha y @omarmariluz, el alcalde (médico) de Moche (Trujillo), c Fernándes, les dice que los periodistas “se abren de brazos y piernas” frente a la OMS. Lamentable nivel de esta autoridad.",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,7,https://twitter.com/victorzamora/status/1300043582385074179,[],[],0,,False,1219,236,208,,None,,,,,,,[],,,,,0.0005445975693874061,0.9971562623977661,0.002299188170582056,NEG
1470,1299438609074991107,1299438604637405184,1598645281000.0,2020-08-28 15:08:01,-500,,Contaremos con la presentación de José Antonio Ocampo (Colombia) ex Secretario General Adjunto de la ONU..   La transmisión será por Zoom y por este enlace  https://t.co/NxTx6SGygt,es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,5,15,https://twitter.com/victorzamora/status/1299438609074991107,['https://www.facebook.com/rafael.roncagliolo.1'],[],0,,False,37,1,4,,None,,,,,,,[],,,,,0.026347566395998,0.011216487735509872,0.9624359607696533,NEU
1471,1299438604637405184,1299438604637405184,1598645280000.0,2020-08-28 15:08:00,-500,,Este miércoles 2 de septiembre desde las 6 p.m estaremos transmitiendo por Facebook Live esta conferencia virtual: 𝗖𝗼𝗻𝘀𝗲𝗻𝘀𝗼 𝗟𝗮𝘁𝗶𝗻𝗼𝗮𝗺𝗲𝗿𝗶𝗰𝗮𝗻𝗼 𝟮𝟬𝟮𝟬:  𝘂𝗻𝗮 𝗻𝘂𝗲𝘃𝗮 𝘃𝗶𝘀𝗶𝗼́𝗻 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗲𝗿𝗮 𝗽𝗼𝘀𝘁 𝗖𝗼𝘃𝗶𝗱 𝟮𝟬𝟭𝟵.  https://t.co/iA5WvODD9E,es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,5,15,https://twitter.com/victorzamora/status/1299438604637405184,[],['https://pbs.twimg.com/media/EgiIhK2WsAAQV9I.jpg'],1,https://pbs.twimg.com/media/EgiIhK2WsAAQV9I.jpg,False,206,16,41,,None,,,,,,,[],,,,,0.2407623529434204,0.0271646399050951,0.7320730090141296,NEU
1472,1299043923516678145,1299043923516678145,1598551181000.0,2020-08-27 12:59:41,-500,,"Comparto la entrevista de hoy en (RPP TV). Tratamos varios puntos, entre los que destaca el análisis de la evolución de la epidemia, la estrategia #lasaludnosune  y las acciones futuras para el uso de vacunas contra el  #COVID__19.  https://t.co/QjDpsf1qIm",es,"['lasaludnosune', 'covid__19']",[],17953262,17953262,victorzamora,Victor Zamora Mesía,4,12,https://twitter.com/victorzamora/status/1299043923516678145,['http://ipshort.ipnoticias.com/iCVJp'],[],0,,False,75,16,15,,None,,,,,,,[],,,,,0.05452149361371994,0.08859805017709732,0.8568804860115051,NEU
1473,1298983708054044677,1298983708054044677,1598536824000.0,2020-08-27 09:00:24,-500,,"Aunque expectantes, hay que tener cautela. Ya a mediados de mayo habíamos alcanzado uno de los registros más bajos, pero la experiencia nos enseña que no podemos bajar la guardia en ningún momento.   https://t.co/w5h6K3NN0D",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,4,9,https://twitter.com/victorzamora/status/1298983708054044677,['https://canaln.pe/actualidad/zamora-hay-descenso-letalidad-hay-que-considerar-desfase-entre-registros-n424368?fbclid=IwAR2h3dh198RLZ_Eg9JE1RA8lsT6yUjYNQ3YboTM2uK6dbzpmHoHgilqc9K8'],[],0,,False,167,11,24,,None,,,,,,,[],,,,,0.117885522544384,0.00397647125646472,0.87813800573349,NEU
1474,1298978280385568771,1298978280385568771,1598535530000.0,2020-08-27 08:38:50,-500,,Opinion | El modelo de comunicación de AMLO hunde más a México en la pandemia  https://t.co/aciuXFd3y3,es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,4,8,https://twitter.com/victorzamora/status/1298978280385568771,['https://www.washingtonpost.com/es/post-opinion/2020/08/24/el-modelo-de-comunicacion-de-amlo-hunde-mas-mexico-en-la-pandemia/'],[],0,,False,18,6,4,,None,,,,,,,[],,,,,0.0008790376596152782,0.9942235350608826,0.004897376522421837,NEG
1475,1298977969268903940,1298977969268903940,1598535456000.0,2020-08-27 08:37:36,-500,,"""La campaña, de carácter informativo y punitivo hará especial incidencia en barrios con+ contagios y población menos cuidado   Madrid cierra por la noche  3.000 parques y jardines desde el 1 de septiembre para frenar el botellón  https://t.co/l58ljgi4cX a través de @elpais_america",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,4,8,https://twitter.com/victorzamora/status/1298977969268903940,['https://elpais.com/espana/madrid/2020-08-27/madrid-cierra-por-la-noche-3000-parques-y-jardines-desde-el-1-de-septiembre-para-frenar-el-botellon.html?ssm=TW_CC'],[],0,,False,42,2,6,,None,,,,,,,[],,,,,0.021788356825709343,0.1301567703485489,0.8480548858642578,NEU
1476,1298634944550522880,1298634944550522880,1598453672000.0,2020-08-26 09:54:32,-500,,"A pesar de lo difícil de la situación sanitaria, el pueblo valora el esfuerzo de nuestro presidente.",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,3,9,https://twitter.com/victorzamora/status/1298634944550522880,[],[],0,,False,1688,473,190,https://twitter.com/ipsosperu/status/1298422011627286528,None,,,,,,,[],,,,,0.8906901478767395,0.03677449747920036,0.07253535836935043,POS
1477,1298629871971848194,1298629871971848194,1598452463000.0,2020-08-26 09:34:23,-500,,"Cada aspecto de la epidemia es muy complejo. A las ya difíciles negociaciones por acceder a ellas, se suman los temas logísticos. Este es el caso del mercado de jeringas Syringe shortage could hamper delivery of Covid-19 vaccine, experts warn  https://t.co/vaXSkPNBUX",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,3,9,https://twitter.com/victorzamora/status/1298629871971848194,['https://www.theguardian.com/world/2020/aug/21/syringe-shortage-covid-19-vaccine-experts?CMP=share_btn_tw'],[],0,,False,31,6,9,,None,,,,,,,[],,,,,0.004740404896438122,0.685950517654419,0.30930912494659424,NEG
1478,1298614708921085952,1298613760454733826,1598448848000.0,2020-08-26 08:34:08,-500,,"A este esfuerzo se le agrega el de la distribución, proceso en el cual intervienen cientos de unidades de diferente capacidad y con líneas fragmentadas de dirección y control, producto de la descentralización.",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,3,8,https://twitter.com/victorzamora/status/1298614708921085952,[],[],0,,False,31,0,5,,None,,,,,,,[],,,,,0.14386709034442902,0.008375546894967556,0.8477573394775391,NEU
1479,1298613760454733826,1298613760454733826,1598448622000.0,2020-08-26 08:30:22,-500,,"El esfuerzo de CENARES ha sido, y continúa siendo, enorme, en un contexto de mercados altamente restrictivos y volátiles. Envían más de 100 mllns. de medicinas y equipos médicos  https://t.co/9YCaVQU7j6 a través de @DiarioElPeruano",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,3,8,https://twitter.com/victorzamora/status/1298613760454733826,['https://elperuano.pe/noticia-envian-mas-100-mllns-medicinas-y-equipos-medicos-101686.aspx'],[],0,,False,104,10,20,,None,,,,,,,[],,,,,0.2136187106370926,0.035622525960206985,0.7507588267326355,NEU
1480,1298589309201776640,1298589309201776640,1598442792000.0,2020-08-26 06:53:12,-500,,Lima: Tragedia en Los Olivos: velorio de tres mujeres que murieron en discot | NOTICIAS PERU21 PERÚ  https://t.co/nnsdRJzIen,es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,3,6,https://twitter.com/victorzamora/status/1298589309201776640,['https://peru21.pe/lima/tragedia-en-los-olivos-velorio-de-tres-mujeres-que-murieron-en-discoteca-thomas-restobar-se-realizo-con-musica-baile-y-cerveza-nndc-noticia/'],[],0,,False,36,19,10,,None,,,,,,,[],,,,,0.00645739771425724,0.36660319566726685,0.6269394159317017,NEU
1481,1297525883327127552,1297515616623104000,1598189252000.0,2020-08-23 08:27:32,-500,,@jorgestereo Aquí puedes encontrar más información  https://t.co/5OomPz40yE,es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,8,https://twitter.com/victorzamora/status/1297525883327127552,['https://elpais.com/sociedad/2020-08-22/expertos-coronavirus.html'],[],0,,False,3,2,0,,None,,,,,,,"[{'screen_name': 'jorgestereo', 'name': 'Jorge Hochhausler, PhD', 'id': '45555377'}]",,,,,0.06019265204668045,0.0049884021282196045,0.9348189234733582,NEU
1482,1297522423672311808,1297515616623104000,1598188427000.0,2020-08-23 08:13:47,-500,,"@jorgestereo Al contrario, aprender! La respuesta a la epidemia no es sanitaria, es social! España está viviendo esta situación por no implementar medidas de control social al inicio y relajarlas muy rápido, después.",es,[],[],17953262,17953262,victorzamora,Victor Zamora Mesía,7,8,https://twitter.com/victorzamora/status/1297522423672311808,[],[],0,,False,7,3,0,,None,,,,,,,"[{'screen_name': 'jorgestereo', 'name': 'Jorge Hochhausler, PhD', 'id': '45555377'}]",,,,,0.0052268002182245255,0.8716698288917542,0.1231033131480217,NEG
