Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,tweet,tweet_sentence,len_sentence,username,date,nlikes,tweet_word,len_word,POS,NEG,NEU,target,tweet_process
770,770,770,1.3016807400322826e+18,Según @Minsa_Peru en las últimas 24 horas 146 personas han fallecidos a causa de #Covid_19 146 FAMILIAS destrozadas. Niños y jóvenes se quedan sin padres. Padres pierden a hijos y familiares. No seamos egoístas o indiferentes. #NoBajemosLaGuardia Sal de casa solo si es necesario.,Según @Minsa_Peru en las últimas 24 horas 146 personas han fallecidos a causa de #Covid_19 146 FAMILIAS destrozadas.,4,pattyulloque,2020-09-03 19:37:27,26,"['Según', '@', 'Minsa_Peru', 'en', 'las', 'últimas', '24', 'horas', '146', 'personas', 'han', 'fallecidos', 'a', 'causa', 'de', '#', 'Covid_19', '146', 'FAMILIAS', 'destrozadas', '.']",21,0.0014806473627686,0.974942147731781,0.0235771629959344,NEG,Según @Minsa_Peru en las últimas 24 horas 146 personas han fallecidos a causa de #Covid_19 146 FAMILIAS destrozadas.
771,771,771,1.3016807400322826e+18,Según @Minsa_Peru en las últimas 24 horas 146 personas han fallecidos a causa de #Covid_19 146 FAMILIAS destrozadas. Niños y jóvenes se quedan sin padres. Padres pierden a hijos y familiares. No seamos egoístas o indiferentes. #NoBajemosLaGuardia Sal de casa solo si es necesario.,Niños y jóvenes se quedan sin padres.,4,pattyulloque,2020-09-03 19:37:27,26,"['Niños', 'y', 'jóvenes', 'se', 'quedan', 'sin', 'padres', '.']",8,0.0014806473627686,0.974942147731781,0.0235771629959344,NEG,Niños y jóvenes se quedan sin padres.
772,772,772,1.3016807400322826e+18,Según @Minsa_Peru en las últimas 24 horas 146 personas han fallecidos a causa de #Covid_19 146 FAMILIAS destrozadas. Niños y jóvenes se quedan sin padres. Padres pierden a hijos y familiares. No seamos egoístas o indiferentes. #NoBajemosLaGuardia Sal de casa solo si es necesario.,Padres pierden a hijos y familiares.,4,pattyulloque,2020-09-03 19:37:27,26,"['Padres', 'pierden', 'a', 'hijos', 'y', 'familiares', '.']",7,0.0014806473627686,0.974942147731781,0.0235771629959344,NEG,Padres pierden a hijos y familiares.
776,776,776,1.3308521612411617e+18,Sebastián Cano de 17 años obtuvo una medalla de oro una Olimpiada de Matemática en Perú. ¡Fue destacada la participación de los paraguayos en la competencia! Vía @npyoficial  #TelefuturoPy #NoBajemosLaGuardia  https://t.co/Rp4SMJvGOc,Sebastián Cano de 17 años obtuvo una medalla de oro una Olimpiada de Matemática en Perú.,3,Telefuturo,2020-11-23 07:34:15,29,"['Sebastián', 'Cano', 'de', '17', 'años', 'obtuvo', 'una', 'medalla', 'de', 'oro', 'una', 'Olimpiada', 'de', 'Matemática', 'en', 'Perú', '.']",17,0.9739346504211426,0.0024016962852329,0.0236636437475681,POS,Sebastián Cano de 17 años obtuvo una medalla de oro una Olimpiada de Matemática en Perú.
777,777,777,1.3308521612411617e+18,Sebastián Cano de 17 años obtuvo una medalla de oro una Olimpiada de Matemática en Perú. ¡Fue destacada la participación de los paraguayos en la competencia! Vía @npyoficial  #TelefuturoPy #NoBajemosLaGuardia  https://t.co/Rp4SMJvGOc,¡Fue destacada la participación de los paraguayos en la competencia!,3,Telefuturo,2020-11-23 07:34:15,29,"['¡Fue', 'destacada', 'la', 'participación', 'de', 'los', 'paraguayos', 'en', 'la', 'competencia', '!']",11,0.9739346504211426,0.0024016962852329,0.0236636437475681,POS,¡Fue destacada la participación de los paraguayos en la competencia!
792,792,792,1.241127172435325e+18,"Estimados, me informan desde el @Minsa_Peru que ha quedado #suspendida la #vacunación para prevención de #neumonía que se estaba realizando casa por casa. Estaré información cuando se retomen dichas acciones.  Seguimos informando 👍  Adjunto el afiche de algunas municipalidades.  https://t.co/mrHACfjXFg","Estimados, me informan desde el @Minsa_Peru que ha quedado #suspendida la #vacunación para prevención de #neumonía que se estaba realizando casa por casa.",4,JessicaHuaman_,2020-03-20 17:19:11,1,"['Estimados', ',', 'me', 'informan', 'desde', 'el', '@', 'Minsa_Peru', 'que', 'ha', 'quedado', '#', 'suspendida', 'la', '#', 'vacunación', 'para', 'prevención', 'de', '#', 'neumonía', 'que', 'se', 'estaba', 'realizando', 'casa', 'por', 'casa', '.']",29,0.0138930613175034,0.0231460854411125,0.9629608392715454,NEU,"Estimados, me informan desde el @Minsa_Peru que ha quedado #suspendida la #vacunación para prevención de #neumonía que se estaba realizando casa por casa."
793,793,793,1.241127172435325e+18,"Estimados, me informan desde el @Minsa_Peru que ha quedado #suspendida la #vacunación para prevención de #neumonía que se estaba realizando casa por casa. Estaré información cuando se retomen dichas acciones.  Seguimos informando 👍  Adjunto el afiche de algunas municipalidades.  https://t.co/mrHACfjXFg",Estaré información cuando se retomen dichas acciones.,4,JessicaHuaman_,2020-03-20 17:19:11,1,"['Estaré', 'información', 'cuando', 'se', 'retomen', 'dichas', 'acciones', '.']",8,0.0138930613175034,0.0231460854411125,0.9629608392715454,NEU,Estaré información cuando se retomen dichas acciones.
794,794,794,1.241127172435325e+18,"Estimados, me informan desde el @Minsa_Peru que ha quedado #suspendida la #vacunación para prevención de #neumonía que se estaba realizando casa por casa. Estaré información cuando se retomen dichas acciones.  Seguimos informando 👍  Adjunto el afiche de algunas municipalidades.  https://t.co/mrHACfjXFg",Seguimos informando 👍 Adjunto el afiche de algunas municipalidades.,4,JessicaHuaman_,2020-03-20 17:19:11,1,"['Seguimos', 'informando', '👍', 'Adjunto', 'el', 'afiche', 'de', 'algunas', 'municipalidades', '.']",10,0.0138930613175034,0.0231460854411125,0.9629608392715454,NEU,Seguimos informando 👍 Adjunto el afiche de algunas municipalidades.
796,796,796,1.255505377875112e+18,"#GUÍA ¿Cómo será el proceso de #vacunación de otras enfermedades durante la pandemia en el Perú? No se cortará la vacunación, pero funcionará con limitaciones. El @Minsa_Peru aprobó una directiva para reorganizar el proceso que incluye 17 vacunas.   https://t.co/zRWGLYB1B0", #GUÍA ¿Cómo será el proceso de #vacunación de otras enfermedades durante la pandemia en el Perú?,4,saludconlupa,2020-04-29 09:33:02,5,"['#', 'GUÍA', '¿Cómo', 'será', 'el', 'proceso', 'de', '#', 'vacunación', 'de', 'otras', 'enfermedades', 'durante', 'la', 'pandemia', 'en', 'el', 'Perú', '?']",19,0.0141174150630831,0.0052525713108479,0.9806299805641174,NEU, #GUÍA ¿Cómo será el proceso de #vacunación de otras enfermedades durante la pandemia en el Perú?
797,797,797,1.255505377875112e+18,"#GUÍA ¿Cómo será el proceso de #vacunación de otras enfermedades durante la pandemia en el Perú? No se cortará la vacunación, pero funcionará con limitaciones. El @Minsa_Peru aprobó una directiva para reorganizar el proceso que incluye 17 vacunas.   https://t.co/zRWGLYB1B0","No se cortará la vacunación, pero funcionará con limitaciones.",4,saludconlupa,2020-04-29 09:33:02,5,"['No', 'se', 'cortará', 'la', 'vacunación', ',', 'pero', 'funcionará', 'con', 'limitaciones', '.']",11,0.0141174150630831,0.0052525713108479,0.9806299805641174,NEU,"No se cortará la vacunación, pero funcionará con limitaciones."
798,798,798,1.255505377875112e+18,"#GUÍA ¿Cómo será el proceso de #vacunación de otras enfermedades durante la pandemia en el Perú? No se cortará la vacunación, pero funcionará con limitaciones. El @Minsa_Peru aprobó una directiva para reorganizar el proceso que incluye 17 vacunas.   https://t.co/zRWGLYB1B0",El @Minsa_Peru aprobó una directiva para reorganizar el proceso que incluye 17 vacunas.,4,saludconlupa,2020-04-29 09:33:02,5,"['El', '@', 'Minsa_Peru', 'aprobó', 'una', 'directiva', 'para', 'reorganizar', 'el', 'proceso', 'que', 'incluye', '17', 'vacunas', '.']",15,0.0141174150630831,0.0052525713108479,0.9806299805641174,NEU,El @Minsa_Peru aprobó una directiva para reorganizar el proceso que incluye 17 vacunas.
810,810,810,1.279244087044997e+18,"🎥[PRÓXIMA ENTREVISTA] | ""La Reactivación de la Vacunación en el contexto del COVID-19""💉👶🏻👧🏻👵🏻👴🏻🤰🏻 👉No te lo pierdas este SÁB. 04 DE JULIO al mediodía en ""Tu Salud En Lima Sur""📺 #DIRISLimaSur #TuSaludEnLimaSur #Entrevista #Inmunizaciones #Vacunación #PrimeroMiSalud @Minsa_Peru  https://t.co/viA3ibv8De","🎥[PRÓXIMA ENTREVISTA] | ""La Reactivación de la Vacunación en el contexto del COVID-19""💉👶🏻👧🏻👵🏻👴🏻🤰🏻 👉No te lo pierdas este SÁB.",2,DIRISLimaSur,2020-07-03 21:42:12,2,"['🎥', '[', 'PRÓXIMA', 'ENTREVISTA', ']', '|', '``', 'La', 'Reactivación', 'de', 'la', 'Vacunación', 'en', 'el', 'contexto', 'del', 'COVID-19', ""''"", '💉👶🏻👧🏻👵🏻👴🏻🤰🏻', '👉No', 'te', 'lo', 'pierdas', 'este', 'SÁB', '.']",26,0.0191686190664768,0.0119448099285364,0.9688865542411804,NEU,"🎥[PRÓXIMA ENTREVISTA] | ""La Reactivación de la Vacunación en el contexto del COVID-19""💉👶🏻👧🏻👵🏻👴🏻🤰🏻 👉No te lo pierdas este SÁB."
811,811,811,1.2975631193640468e+18,📣 Hoy se celebra el último caso de Poliomielitis en América. En agosto de 1991 ocurrió en Perú el últimos caso denunciado en América. En 1994 se declara la eliminación de la enfermedad en la región.  #Poliomielitis #AméricaSinPolio #Vacunación #RevistaBioreview #SomosBioquímicos  https://t.co/OZXFmQVLVn,📣 Hoy se celebra el último caso de Poliomielitis en América.,3,BioReview,2020-08-23 10:55:29,1,"['📣', 'Hoy', 'se', 'celebra', 'el', 'último', 'caso', 'de', 'Poliomielitis', 'en', 'América', '.']",12,0.0152267524972558,0.0105829453095793,0.9741902351379396,NEU,📣 Hoy se celebra el último caso de Poliomielitis en América.
812,812,812,1.2975631193640468e+18,📣 Hoy se celebra el último caso de Poliomielitis en América. En agosto de 1991 ocurrió en Perú el últimos caso denunciado en América. En 1994 se declara la eliminación de la enfermedad en la región.  #Poliomielitis #AméricaSinPolio #Vacunación #RevistaBioreview #SomosBioquímicos  https://t.co/OZXFmQVLVn,En agosto de 1991 ocurrió en Perú el últimos caso denunciado en América.,3,BioReview,2020-08-23 10:55:29,1,"['En', 'agosto', 'de', '1991', 'ocurrió', 'en', 'Perú', 'el', 'últimos', 'caso', 'denunciado', 'en', 'América', '.']",14,0.0152267524972558,0.0105829453095793,0.9741902351379396,NEU,En agosto de 1991 ocurrió en Perú el últimos caso denunciado en América.
825,825,825,1.3212384360204083e+18,"Muy triste este caso.  Importante que sirva como una señal de alarma de lo importante que es lograr las metas de #vacunación 2020.   Primer caso de #difteria en Perú, luego de 20 años.",Muy triste este caso.,3,ZulmaCucunuba,2020-10-27 18:52:45,154,"['Muy', 'triste', 'este', 'caso', '.']",5,0.0008126103784888,0.979035496711731,0.0201518423855304,NEG,Muy triste este caso.
826,826,826,1.3212384360204083e+18,"Muy triste este caso.  Importante que sirva como una señal de alarma de lo importante que es lograr las metas de #vacunación 2020.   Primer caso de #difteria en Perú, luego de 20 años.",Importante que sirva como una señal de alarma de lo importante que es lograr las metas de #vacunación 2020.,3,ZulmaCucunuba,2020-10-27 18:52:45,154,"['Importante', 'que', 'sirva', 'como', 'una', 'señal', 'de', 'alarma', 'de', 'lo', 'importante', 'que', 'es', 'lograr', 'las', 'metas', 'de', '#', 'vacunación', '2020', '.']",21,0.0008126103784888,0.979035496711731,0.0201518423855304,NEG,Importante que sirva como una señal de alarma de lo importante que es lograr las metas de #vacunación 2020.
827,827,827,1.3212384360204083e+18,"Muy triste este caso.  Importante que sirva como una señal de alarma de lo importante que es lograr las metas de #vacunación 2020.   Primer caso de #difteria en Perú, luego de 20 años.","Primer caso de #difteria en Perú, luego de 20 años.",3,ZulmaCucunuba,2020-10-27 18:52:45,154,"['Primer', 'caso', 'de', '#', 'difteria', 'en', 'Perú', ',', 'luego', 'de', '20', 'años', '.']",13,0.0008126103784888,0.979035496711731,0.0201518423855304,NEG,"Primer caso de #difteria en Perú, luego de 20 años."
846,846,846,1.325487322046009e+18,"Si la #vacunación,que es trabajo habitual del @Minsa_Peru,muestra deficiencias a nivel operativo e informativo,que ignora la coordinación y participación municipal ¿Cómo será la inmunización anti #COVID19? ¡NO estamos aprendiendo nada! Urge re-estructuración y cambios en MINSA!","Si la #vacunación,que es trabajo habitual del @Minsa_Peru,muestra deficiencias a nivel operativo e informativo,que ignora la coordinación y participación municipal ¿Cómo será la inmunización anti #COVID19?",3,DrPalaciosCeli,2020-11-08 12:16:18,54,"['Si', 'la', '#', 'vacunación', ',', 'que', 'es', 'trabajo', 'habitual', 'del', '@', 'Minsa_Peru', ',', 'muestra', 'deficiencias', 'a', 'nivel', 'operativo', 'e', 'informativo', ',', 'que', 'ignora', 'la', 'coordinación', 'y', 'participación', 'municipal', '¿Cómo', 'será', 'la', 'inmunización', 'anti', '#', 'COVID19', '?']",36,0.0007751330849714,0.993915855884552,0.0053090848959982,NEG,"Si la #vacunación,que es trabajo habitual del @Minsa_Peru,muestra deficiencias a nivel operativo e informativo,que ignora la coordinación y participación municipal ¿Cómo será la inmunización anti #COVID19?"
847,847,847,1.325487322046009e+18,"Si la #vacunación,que es trabajo habitual del @Minsa_Peru,muestra deficiencias a nivel operativo e informativo,que ignora la coordinación y participación municipal ¿Cómo será la inmunización anti #COVID19? ¡NO estamos aprendiendo nada! Urge re-estructuración y cambios en MINSA!",¡NO estamos aprendiendo nada!,3,DrPalaciosCeli,2020-11-08 12:16:18,54,"['¡NO', 'estamos', 'aprendiendo', 'nada', '!']",5,0.0007751330849714,0.993915855884552,0.0053090848959982,NEG,¡NO estamos aprendiendo nada!
848,848,848,1.325487322046009e+18,"Si la #vacunación,que es trabajo habitual del @Minsa_Peru,muestra deficiencias a nivel operativo e informativo,que ignora la coordinación y participación municipal ¿Cómo será la inmunización anti #COVID19? ¡NO estamos aprendiendo nada! Urge re-estructuración y cambios en MINSA!",Urge re-estructuración y cambios en MINSA!,3,DrPalaciosCeli,2020-11-08 12:16:18,54,"['Urge', 're-estructuración', 'y', 'cambios', 'en', 'MINSA', '!']",7,0.0007751330849714,0.993915855884552,0.0053090848959982,NEG,Urge re-estructuración y cambios en MINSA!
852,852,852,1.3251515454160937e+18,Si así fue la campaña de #vacunación  de mal organizada no quiero imaginarme cuando llegue la vacuna contra el #COVIDー19. @Minsa_Peru @EsSaludPeru,Si así fue la campaña de #vacunación de mal organizada no quiero imaginarme cuando llegue la vacuna contra el #COVIDー19 @Minsa_Peru @EsSaludPeru,1,kathyLian8,2020-11-07 14:02:03,1,"['Si', 'así', 'fue', 'la', 'campaña', 'de', '#', 'vacunación', 'de', 'mal', 'organizada', 'no', 'quiero', 'imaginarme', 'cuando', 'llegue', 'la', 'vacuna', 'contra', 'el', '#', 'COVIDー19', '@', 'Minsa_Peru', '@', 'EsSaludPeru']",26,0.0012507832143455,0.9915613532066344,0.0071878414601087,NEG,Si así fue la campaña de #vacunación de mal organizada no quiero imaginarme cuando llegue la vacuna contra el #COVIDー19 @Minsa_Peru @EsSaludPeru
853,853,853,1.3251458669785948e+18,En 1 palabra: ¿Cómo llamarías al manejo de la vacunación contra la #Difteria ? #Difteria #Vacunación #vacunas @Minsa_Peru @EsSaludPeru,En 1 palabra: ¿Cómo llamarías al manejo de la vacunación contra la #Difteria ? #Difteria #Vacunación #vacunas @Minsa_Peru @EsSaludPeru,1,oskor1699,2020-11-07 13:39:29,1,"['En', '1', 'palabra', ':', '¿Cómo', 'llamarías', 'al', 'manejo', 'de', 'la', 'vacunación', 'contra', 'la', '#', 'Difteria', '?', '#', 'Difteria', '#', 'Vacunación', '#', 'vacunas', '@', 'Minsa_Peru', '@', 'EsSaludPeru']",26,0.0061585805378854,0.0185063630342483,0.9753350615501404,NEU,En 1 palabra: ¿Cómo llamarías al manejo de la vacunación contra la #Difteria ? #Difteria #Vacunación #vacunas @Minsa_Peru @EsSaludPeru
854,854,854,1.325144537401086e+18,CASOS DE DIFTERIA | ENFERMEDAD EPIDEMIOLÓGICA EN EL PERÚ | CAMPAÑA DE VACUNACIÓN | ¿DÓNDE Y QUÉ ES?  https://t.co/etUJ6QI28a #PeruNoticias #VIDEOS #Difteria #vacunacion #Peru #PeruEstaEnNuestrasManos,CASOS DE DIFTERIA | ENFERMEDAD EPIDEMIOLÓGICA EN EL PERÚ | CAMPAÑA DE VACUNACIÓN | ¿DÓNDE Y QUÉ ES?,2,PeruNoticiasPE,2020-11-07 13:34:12,1,"['CASOS', 'DE', 'DIFTERIA', '|', 'ENFERMEDAD', 'EPIDEMIOLÓGICA', 'EN', 'EL', 'PERÚ', '|', 'CAMPAÑA', 'DE', 'VACUNACIÓN', '|', '¿DÓNDE', 'Y', 'QUÉ', 'ES', '?']",19,0.007977670058608,0.0215009339153766,0.9705213308334352,NEU,CASOS DE DIFTERIA | ENFERMEDAD EPIDEMIOLÓGICA EN EL PERÚ | CAMPAÑA DE VACUNACIÓN | ¿DÓNDE Y QUÉ ES?
855,855,855,1.325116019329921e+18,"Hay campañas de #Vacunación todos los años, dos fechas, pero las inmunizaciones se pueden (y deben) hacer cualquier día (como cuando vacunas a los primeros meses), por motivos de la #pandemia, se debe sacar cita primero.  La comunicación del @Minsa_Peru es pésima.",La comunicación del @Minsa_Peru es pésima.,2,elpaki,2020-11-07 11:40:53,1,"['La', 'comunicación', 'del', '@', 'Minsa_Peru', 'es', 'pésima', '.']",8,0.000754885666538,0.9813792705535888,0.0178657844662666,NEG,La comunicación del @Minsa_Peru es pésima.
856,856,856,1.3251106722508268e+18,¿Quienes pueden vacunarse contra la difteria en Cusco?   Tus compras a un clic de distancia solo en @CuscoMarket   Haz tu pedido al 📱 WhatsApp: 977777777 #Cusco #CuscoPost #Vacunación #Difteria #Perú @Minsa_Peru    https://t.co/MTNHg1VnFV,¿Quienes pueden vacunarse contra la difteria en Cusco?,2,cuscopost,2020-11-07 11:19:38,2,"['¿Quienes', 'pueden', 'vacunarse', 'contra', 'la', 'difteria', 'en', 'Cusco', '?']",9,0.009289619512856,0.0047564436681568,0.9859538674354552,NEU,¿Quienes pueden vacunarse contra la difteria en Cusco?
869,869,869,1.3248292151251026e+18,"Ante la #difteria y la campaña de #vacunación en #Perú, volvemos a compartir el #podcast que hicimos sobre #medicina basada en #evidencia. Este capítulo se hizo con #entrevistas al Dr. Víctor Montori y a la médica psicoterapeuta María Luisa Rosazza.  https://t.co/x3KrUoSrma","Ante la #difteria y la campaña de #vacunación en #Perú, volvemos a compartir el #podcast que hicimos sobre #medicina basada en #evidencia.",3,HablaBien_Peru,2020-11-06 16:41:13,2,"['Ante', 'la', '#', 'difteria', 'y', 'la', 'campaña', 'de', '#', 'vacunación', 'en', '#', 'Perú', ',', 'volvemos', 'a', 'compartir', 'el', '#', 'podcast', 'que', 'hicimos', 'sobre', '#', 'medicina', 'basada', 'en', '#', 'evidencia', '.']",30,0.0180244985967874,0.0127078350633382,0.9692676067352296,NEU,"Ante la #difteria y la campaña de #vacunación en #Perú, volvemos a compartir el #podcast que hicimos sobre #medicina basada en #evidencia."
870,870,870,1.3248292151251026e+18,"Ante la #difteria y la campaña de #vacunación en #Perú, volvemos a compartir el #podcast que hicimos sobre #medicina basada en #evidencia. Este capítulo se hizo con #entrevistas al Dr. Víctor Montori y a la médica psicoterapeuta María Luisa Rosazza.  https://t.co/x3KrUoSrma",Este capítulo se hizo con #entrevistas al Dr. Víctor Montori y a la médica psicoterapeuta María Luisa Rosazza.,3,HablaBien_Peru,2020-11-06 16:41:13,2,"['Este', 'capítulo', 'se', 'hizo', 'con', '#', 'entrevistas', 'al', 'Dr.', 'Víctor', 'Montori', 'y', 'a', 'la', 'médica', 'psicoterapeuta', 'María', 'Luisa', 'Rosazza', '.']",20,0.0180244985967874,0.0127078350633382,0.9692676067352296,NEU,Este capítulo se hizo con #entrevistas al Dr. Víctor Montori y a la médica psicoterapeuta María Luisa Rosazza.
880,880,880,1.3357216825736847e+18,"La campaña más grande de #vacunación del mundo se inicia el martes en #Reino Unido, todos esperamos que sea un gran inicio contra la pandemia #covid19 . @Minsa_Peru","La campaña más grande de #vacunación del mundo se inicia el martes en #Reino Unido, todos esperamos que sea un gran inicio contra la pandemia #covid19 @Minsa_Peru",1,MarisolEspinoz_,2020-12-06 18:04:00,2,"['La', 'campaña', 'más', 'grande', 'de', '#', 'vacunación', 'del', 'mundo', 'se', 'inicia', 'el', 'martes', 'en', '#', 'Reino', 'Unido', ',', 'todos', 'esperamos', 'que', 'sea', 'un', 'gran', 'inicio', 'contra', 'la', 'pandemia', '#', 'covid19', '@', 'Minsa_Peru']",32,0.7629797458648682,0.0050224452279508,0.2319978326559066,POS,"La campaña más grande de #vacunación del mundo se inicia el martes en #Reino Unido, todos esperamos que sea un gran inicio contra la pandemia #covid19 @Minsa_Peru"
889,889,889,1.3001062078988042e+18,Llegué a la lista de reemplazo para la vacuna contra EL COVID 19! 🙌 #vacunaCOVID19 #Peru  https://t.co/abPlzwNaLv,Llegué a la lista de reemplazo para la vacuna contra EL COVID 19!,2,damnclau,2020-08-30 11:20:49,2,"['Llegué', 'a', 'la', 'lista', 'de', 'reemplazo', 'para', 'la', 'vacuna', 'contra', 'EL', 'COVID', '19', '!']",14,0.545640766620636,0.0045620780438184,0.4497971534729004,POS,Llegué a la lista de reemplazo para la vacuna contra EL COVID 19!
896,896,896,1.2990668985801482e+18,Ya está en línea la página web en la que se brindará información sobre los ensayos clínicos que se realizarán en el Perú para probar la eficacia de la candidata a #vacunaCOVID19 desarrollada por el laboratorio chino Sinopham.  🔎 Plataforma:  https://t.co/KtrU5OUD0f [1/6]  https://t.co/zVVFxW77KQ,Ya está en línea la página web en la que se brindará información sobre los ensayos clínicos que se realizarán en el Perú para probar la eficacia de la candidata a #vacunaCOVID19 desarrollada por el laboratorio chino Sinopham.,2,saludconlupa,2020-08-27 14:30:58,12,"['Ya', 'está', 'en', 'línea', 'la', 'página', 'web', 'en', 'la', 'que', 'se', 'brindará', 'información', 'sobre', 'los', 'ensayos', 'clínicos', 'que', 'se', 'realizarán', 'en', 'el', 'Perú', 'para', 'probar', 'la', 'eficacia', 'de', 'la', 'candidata', 'a', '#', 'vacunaCOVID19', 'desarrollada', 'por', 'el', 'laboratorio', 'chino', 'Sinopham', '.']",40,0.0191549882292747,0.0082261050119996,0.9726189374923706,NEU,Ya está en línea la página web en la que se brindará información sobre los ensayos clínicos que se realizarán en el Perú para probar la eficacia de la candidata a #vacunaCOVID19 desarrollada por el laboratorio chino Sinopham.
897,897,897,1.2987712661497733e+18,#VacunaCovid19 ¿Dónde se encuentra Perú en la carrera por la vacuna contra la #Covid19? En este reportaje te explicamos cuáles son las estrategias para acceder a una alternativa eficaz y cuál es nuestra situación.  https://t.co/Kp1XpJL4AT, #VacunaCovid19 ¿Dónde se encuentra Perú en la carrera por la vacuna contra la #Covid19?,3,Ojo_Publico,2020-08-26 18:56:14,8,"['#', 'VacunaCovid19', '¿Dónde', 'se', 'encuentra', 'Perú', 'en', 'la', 'carrera', 'por', 'la', 'vacuna', 'contra', 'la', '#', 'Covid19', '?']",17,0.006945373956114,0.019866045564413,0.973188579082489,NEU, #VacunaCovid19 ¿Dónde se encuentra Perú en la carrera por la vacuna contra la #Covid19?
898,898,898,1.2987712661497733e+18,#VacunaCovid19 ¿Dónde se encuentra Perú en la carrera por la vacuna contra la #Covid19? En este reportaje te explicamos cuáles son las estrategias para acceder a una alternativa eficaz y cuál es nuestra situación.  https://t.co/Kp1XpJL4AT,En este reportaje te explicamos cuáles son las estrategias para acceder a una alternativa eficaz y cuál es nuestra situación.,3,Ojo_Publico,2020-08-26 18:56:14,8,"['En', 'este', 'reportaje', 'te', 'explicamos', 'cuáles', 'son', 'las', 'estrategias', 'para', 'acceder', 'a', 'una', 'alternativa', 'eficaz', 'y', 'cuál', 'es', 'nuestra', 'situación', '.']",21,0.006945373956114,0.019866045564413,0.973188579082489,NEU,En este reportaje te explicamos cuáles son las estrategias para acceder a una alternativa eficaz y cuál es nuestra situación.
899,899,899,1.2984141775858934e+18,"Bien #Perú, vamos👏👏👏👏 Todo se puede. También apoyemos nuestra #vacunaCOVID19 #Vacunas","Bien #Perú, vamos👏👏👏👏 Todo se puede.",2,Compartetuopini,2020-08-25 19:17:17,2,"['Bien', '#', 'Perú', ',', 'vamos👏👏👏👏', 'Todo', 'se', 'puede', '.']",9,0.4972279965877533,0.0109595861285924,0.491812527179718,POS,"Bien #Perú, vamos👏👏👏👏 Todo se puede."
900,900,900,1.2984141775858934e+18,"Bien #Perú, vamos👏👏👏👏 Todo se puede. También apoyemos nuestra #vacunaCOVID19 #Vacunas",También apoyemos nuestra #vacunaCOVID19 #Vacunas,2,Compartetuopini,2020-08-25 19:17:17,2,"['También', 'apoyemos', 'nuestra', '#', 'vacunaCOVID19', '#', 'Vacunas']",7,0.4972279965877533,0.0109595861285924,0.491812527179718,POS,También apoyemos nuestra #vacunaCOVID19 #Vacunas
901,901,901,1.2969202625087857e+18,Serian voluntarios para el ensayo de vacuna contra el covid? Quisiera saber qué opinan. @Gestionpe @gentedechiclayo @GIPEIT @gentedechiclayo @elcomercio_peru @AquiLoLei @adolfobolivar4 @ArianaBoloArce  #vacunaCOVID19,Serian voluntarios para el ensayo de vacuna contra el covid?,2,Marisol42017467,2020-08-21 16:21:00,1,"['Serian', 'voluntarios', 'para', 'el', 'ensayo', 'de', 'vacuna', 'contra', 'el', 'covid', '?']",11,0.0018516598502174,0.0027800949756056,0.995368242263794,NEU,Serian voluntarios para el ensayo de vacuna contra el covid?
902,902,902,1.2969202625087857e+18,Serian voluntarios para el ensayo de vacuna contra el covid? Quisiera saber qué opinan. @Gestionpe @gentedechiclayo @GIPEIT @gentedechiclayo @elcomercio_peru @AquiLoLei @adolfobolivar4 @ArianaBoloArce  #vacunaCOVID19,Quisiera saber qué opinan @Gestionpe @gentedechiclayo @GIPEIT @gentedechiclayo @elcomercio_peru @AquiLoLei @adolfobolivar4 @ArianaBoloArce #vacunaCOVID19,2,Marisol42017467,2020-08-21 16:21:00,1,"['Quisiera', 'saber', 'qué', 'opinan', '@', 'Gestionpe', '@', 'gentedechiclayo', '@', 'GIPEIT', '@', 'gentedechiclayo', '@', 'elcomercio_peru', '@', 'AquiLoLei', '@', 'adolfobolivar4', '@', 'ArianaBoloArce', '#', 'vacunaCOVID19']",22,0.0018516598502174,0.0027800949756056,0.995368242263794,NEU,Quisiera saber qué opinan @Gestionpe @gentedechiclayo @GIPEIT @gentedechiclayo @elcomercio_peru @AquiLoLei @adolfobolivar4 @ArianaBoloArce #vacunaCOVID19
904,904,904,1.2965848083076014e+18,Ahora sale el #gobierno con la #Cortinadehumo de las #vacunaCOVID19 Pero no ha podido comprar tablets ni menos repartir bonos. @pcmperu @MineduPeru @MEF_Peru ¿Para las #ENCUESTAS o para los #SOBONES?,Ahora sale el #gobierno con la #Cortinadehumo de las #vacunaCOVID19 Pero no ha podido comprar tablets ni menos repartir bonos @pcmperu @MineduPeru @MEF_Peru ¿Para las #ENCUESTAS o para los #SOBONES?,1,fabiolamorales,2020-08-20 18:08:02,2,"['Ahora', 'sale', 'el', '#', 'gobierno', 'con', 'la', '#', 'Cortinadehumo', 'de', 'las', '#', 'vacunaCOVID19', 'Pero', 'no', 'ha', 'podido', 'comprar', 'tablets', 'ni', 'menos', 'repartir', 'bonos', '@', 'pcmperu', '@', 'MineduPeru', '@', 'MEF_Peru', '¿Para', 'las', '#', 'ENCUESTAS', 'o', 'para', 'los', '#', 'SOBONES', '?']",39,0.000547083094716,0.9903132915496826,0.0091396952047944,NEG,Ahora sale el #gobierno con la #Cortinadehumo de las #vacunaCOVID19 Pero no ha podido comprar tablets ni menos repartir bonos @pcmperu @MineduPeru @MEF_Peru ¿Para las #ENCUESTAS o para los #SOBONES?
