,id,tweet,target,target_v,tema_v,target_final
299,1.37561e+18,"¡Gracias, Ucayali! Es tiempo de impulsar un desarrollo diferente, aprovechando sosteniblemente nuestras riquezas, valorando los conocimientos de nuestros pueblos indígenas. Es tiempo de recuperar el gas de Aguaytía para las familias de Ucayali y el desarrollo nacional. https://t.co/tEUM3UFPHs",POS,POS,politico,POS
300,1.37516e+18,"2/3 Con él fundamos el @NuevoPeruMov y además de ser dirigente nacional y congresista de la República, estuvo en cada movilización, debate, espacio formativo, siempre el primero en llegar y el último en irse, un militante ejemplar comprometido con un proyecto de largo aliento.",POS,POS,politico,POS
301,1.37516e+18,1/3 Conocí a @ManuelDammert hace 10 años en Cusco cuando organizamos un foro sobre la demanda de que nuestro gas sirva primero a las familias del Perú. Desde entonces lo seguí en esa lucha y aprendí mucho de él. Pero su más importante legado será para mí su coherencia y coraje. https://t.co/VaOJe3Zoqk,POS,POS,politico,POS
303,1.37491e+18,"Hoy es el cumpleaños del gran Javier, un hombre valiente que nunca le agachó la cabeza a ningún poderoso. Aquí seguimos trabajando para hacer realidad ese sueño compartido de un país con derechos. Gracias, Javier, por seguir inspirándonos ❤️💚 https://t.co/oWNcN0FQeH",POS,POS,politico,POS
304,1.37472e+18,Gracias a todas y todos los que han contribuido a elaborar el Plan de Gobierno de JP y a todos los que se vienen sumando a este equipo ❤️💚 https://t.co/xWxB5VykZK,POS,POS,politico,POS
305,1.37419e+18,"Muchas gracias por tus palabras, @teozka, y por habernos orientado con tu opinión informada en medio de esta crisis y tanto desconcierto. Vamos por un Perú con ciencia y con conciencia de la plena igualdad ❤️💚",POS,POS,politico,POS
306,1.37398e+18,@pedroibanez_ Es tiempo de un cambio verdadero. ¡Sí se puede!,POS,POS,politico,POS
307,1.37386e+18,Gracias ❤️💚,POS,POS,politico,POS
308,1.37385e+18,"Gracias, @arturogoga Vamos a seguir trabajando muy duro para hacer llegar internet y las nuevas tecnologías a todas las familias del Perú. Vamos a salir de la crisis sanitaria y económica @JuntosporPeru",POS,POS,politico,POS
309,1.37384e+18,En las redes lo mejor del debate son los memes. 😂😂😂 Gracias por acompañarnos😊 https://t.co/88TuoKPiUr,POS,POS,politico,POS
310,1.37378e+18,Nos vemos hoy en el debate organizado por @americatv_peru y @canalN_ para presentar nuestras propuestas y reafirmar que es momento del cambio verdadero. https://t.co/ulMyoHdouW,POS,POS,politico,POS
311,1.37351e+18,"Gracias a todo el equipo de Culturas de @JuntosporPeru por el concierto, las reflexiones y las propuestas compartidas. Gracias a todas y todos los artistas y trabajadores del arte y la cultura que se van sumando a la propuesta de cambio de JP ❤️💚 🎧🎤 ➡️ https://t.co/WvoVeIDdAK https://t.co/dCRwEyZPnp",POS,POS,politico,POS
312,1.37345e+18,"Gracias a todas y todos los jóvenes que hoy organizaron y se sumaron al primer encuentro #JóvenesConVero en el que hablamos de educación, salud, trabajo desde y para los jóvenes. Gracias por irradiar esperanza, gracias por ser protagonistas del cambio❤️💚 https://t.co/EiePZhlrlK https://t.co/G6GWkPC6XA",POS,POS,politico,POS
313,1.37335e+18,"¡Gracias, #Junín! Tierra de indómitos huancas, trabajadores incansables, emporio desde el que salen los más diversos alimentos para Lima y el país. Vamos por la nueva carretera central ampliada y la reingeniería del ferrocarril del centro. Es tiempo de estar mejor conectados. https://t.co/FvNGxm4twX",POS,POS,politico,POS
314,1.38147e+18,"Gracias a todos los que se sumaron a esta campaña, gracias a los que nos dieron su voto. Lo honraremos con responsabilidad y valentía. Aquí seguiremos al lado de la gente, defendiendo la vida, luchando por los cambios que nuestro país necesita❤️💚 https://t.co/smPOeErLhi",POS,POS,politico,POS
316,1.38126e+18,"Aquí en Andahuaylillas, en la casita en la que pasé los primeros años de mi vida, desayunando en familia. Hoy, con valentía y esperanza, vamos a hacer realidad el cambio verdadero. ❤️💚 https://t.co/aOXdmOf2xI",POS,POS,politico,POS
317,1.38059e+18,"2/3 Gracias a mi familia que me ha colmado siempre de amor y me ha dado fuerza para seguir en los momentos más difíciles. Gracias a ti que aún no has decidido tu voto pero estás considerando votar por @JuntosporPeru, vamos, anímate, vamos con esperanza que sí se puede.",POS,POS,politico,POS
318,1.38059e+18,"1/3 Hoy solo cabe una palabra en mi mente y mi corazón: ❤️Gracias💚 Gracias infinitas a todas las personas que se han sumado a esta campaña con su tiempo y su cariño. Con todo en contra hoy tenemos una posibilidad real de ganar, de ganarle al miedo, de ganar con el pueblo. https://t.co/zkX4LSFyiO",POS,POS,politico,POS
321,1.37992e+18,"Así fue la caravana por el cambio verdadero en Lima, llena de esperanza y alegría, llena de memoria y reafirmación de compromisos. Gracias a todas y todos los que se sumaron. Seguimos con fuerza y esperanza hasta el minuto final❤️💚 https://t.co/QSzJEmTFYl",POS,POS,politico,POS
326,1.37888e+18,"Aquí una muestra de nuestra campaña ""millonaria"". Millones de corazones que se suman al #CambioVerdadero Gracias ❤️💚",POS,POS,politico,POS
327,1.37872e+18,"Con mucho cariño va esta canción que Jorge y yo hemos grabado para agradecer a toda la gente que se está sumando a la campaña con su tiempo y su cariño. Ha llegado el tiempo de un cambio verdadero, y aquí estamos, con convicción y corazón, dispuestos a darlo todo. Abrazos ❤️💚 https://t.co/5gDFye8ggF",POS,POS,politico,POS
328,1.37761e+18,"¡Gracias, Ica! Vamos a cuidar el principal acuífero del Perú con una gestión sostenible del agua, vamos a proteger los derechos de los trabajadores agrícolas, vamos a potenciar la enorme riqueza y diversidad de esta tierra. Juntas y juntos, ¡sí podemos! ❤️💚 https://t.co/JRyDhiE0ut",POS,POS,politico,POS
329,1.39579e+18,"1/2 Ahora sí, equipo completo con #EdgarReymundo @chabelita2020 @RoberthoSanchez @ruthlib_ @sigridbazan, una bancada valiente y comprometida con la gente, la democracia, la igualdad y los cambios que nuestro país necesita. Gracias a todos los que depositaron su confianza en JP https://t.co/1LH3TfnmtT",POS,POS,politico,POS
330,1.39335e+18,"Aquí con @chabelita2020 @ruthlib_ @sigridbazan y Edgar Raymundo, el equipo de congresistas valientes y comprometidos de @JuntosporPeru. Es un orgullo verlos trabajando día a día escuchando a la gente, recogiendo sus demandas y haciendo campaña por el cambio. https://t.co/R2hXxxO9fJ",POS,POS,politico,POS
331,1.39268e+18,"Bienvenidos todos los que se han ido sumando al Nuevo Perú en las últimas semanas. Es muy esperanzador que cada vez más personas se decidan a hacer política. Si están interesados, anímense, escríbannos. La democracia la hacemos todos organizándonos, debatiendo, construyendo 😊",POS,POS,politico,POS
332,1.38892e+18,"Fue un honor aprender de @RafaelRoncag, de su profunda comprensión del Perú, América y el mundo, de su compromiso con la democracia y la soberanía de los pueblos. Nos hizo el gran honor de sumarse al equipo de @JuntosporPeru en esta campaña. Gracias infinitas, querido Rafo. https://t.co/fUrulx9QWK",POS,POS,politico,POS
333,1.40961e+18,"Ahora que conmemoramos el Bicentenario de nuestra independencia es tiempo de construir una Patria que nos abrace a todos sin ninguna discriminación, con igualdad en la diversidad. Que queden atrás los prejuicios y miedos, que nos inunde la luz y el amor. #Orgullo2021 https://t.co/JAD8a2DEAj",POS,POS,politico,POS
334,1.4081e+18,"En momentos difíciles como este, la grandeza de tu historia, la fuerza y la dignidad de tu pueblo, el brillo de tu cielo azul y la energía de tus montañas, me reconfortan y confirman que al final la justicia prevalecerá, el pueblo vencerá. ¡Haylli Qosqo! ¡Que viva el Cusco! #24J https://t.co/JHF5sTHnph",POS,POS,politico,POS
335,1.40644e+18,"Feliz cumpleaños, @ruthlib_ Es un orgullo compartir contigo este camino construyendo un @NuevoPeruMov Abrazos ❤️",POS,POS,politico,POS
336,1.40491e+18,"El pueblo peruano ha hablado, ha elegido con su voto a un maestro y rondero como presidente de la República. ¡Que viva la democracia! Felicitaciones, @PedroCastilloTe A construir una Patria en la que se escuche a todas las voces, con justicia, soberanía y paz 🇵🇪 https://t.co/3TBgYuw99R",POS,POS,politico,POS
337,1.40316e+18,"@yadiparraguirre 🥰 Somos, somos un equipo, juntos construimos un nuevo Perú.",POS,POS,politico,POS
339,1.42042e+18,Gracias a todos los delegados y delegadas de organizaciones políticas de diversos países que han llegado para compartir este momento histórico. Ayer nos reunimos para dialogar sobre los procesos constituyentes y desafíos democráticos de nuestros pueblos. #BicentenarioPeru https://t.co/zzxKPQfSVb,POS,POS,politico,POS
340,1.42039e+18,"Muchas gracias, @MirtyVas, por tu firmeza y claridad, por haber resistido dignamente en el Congreso a los embates golpistas y desestabilizadores y haber puesto freno a las corruptelas de algunos. Un abrazo",POS,POS,politico,POS
341,1.42015e+18,"Este fin de semana se instaló la Comisión organizadora del II Congreso nacional del @NuevoPeruMov que será en octubre. Es un equipo paritario, de diversas regiones, tradiciones de lucha y generaciones. Así, con compromiso, perseverancia y esperanza, seguimos construyendo... https://t.co/95uFMPRt6v",POS,POS,politico,POS
342,1.41729e+18,"Felicitaciones, una vez más, al presidente electo @PedroCastilloTe Que su gobierno sea el gobierno del pueblo, del cambio, la unidad y la paz. Luego de mil maniobras golpistas al final la verdad y la voluntad popular prevalecieron, como debe ser en democracia. Que viva el Perú🇵🇪",POS,POS,politico,POS
344,1.41476e+18,"Contenta de haber compartido una jornada de reflexión, construcción de propuestas y reafirmación de compromiso con @JuntosporPeru @NuevoPeruMov y los congresistas electos para este periodo. Seguimos con fuerza y esperanza ❤️💚",POS,POS,politico,POS
346,1.41181e+18,"Hoy, en un día histórico, se instala en Chile la #ConvenciónConstituyente paritaria y plurinacional q redactará una nueva Constitución plenamente democrática Felicitaciones a @ElisaLoncon, mujer mapuche que acaba de ser elegida presidenta de la Convención https://t.co/lvnOPrlN7q",POS,POS,politico,POS
347,1.44271e+18,"Feliz cumpleaños, @sigridbazan A seguir construyendo un Perú con soberanía, justicia e igualdad. Gracias por tu coraje y franqueza de siempre. Un abrazo 🌻",POS,POS,politico,POS
348,1.4375e+18,"Saludamos el restablecimiento de relaciones diplomáticas con la República Árabe Saharaui Democrática. Es un paso importante en la afirmación de una política exterior soberana basada en el derecho internacional, la solidaridad entre pueblos y la lucha contra todo rezago colonial. https://t.co/VBebYdMwW3",POS,POS,politico,POS
350,1.44901e+18,"@llumbreras99 @NuevoPeruMov Bienvenido, Gonzalo.😊 Vamos hacia nuestro #IICongresoNacional para seguir construyendo un @NuevoPeruMov de #TodasLasLuchas https://t.co/O20IPJiDss",POS,POS,politico,POS
352,1.44595e+18,"Felicitaciones y muchos éxitos a @MirtyVas A enrumbar los cambios que nuestro país necesita con y por la gente, con justicia, igualdad y solidaridad. https://t.co/yIHVBj6WFv",POS,POS,politico,POS
353,1.44476e+18,"1) Hace 50 años la tierra volvió a manos de quien la trabajaba. Hoy, en un día histórico, se inicia el camino hacia la plena soberanía alimentaria, con asociatividad, sostenibilidad, productividad e industrialización del algro nacional ¡Kawasachun #IIReformaAgraria! https://t.co/iKO7NYF4bf",POS,POS,politico,POS
354,1.46116e+18,"Gracias por tu saludo, @PaolaPabonC y por animarnos a mantener la ""mirada fija en el fortalecimiento de las democracias y el cumplimiento de los derechos de los más vulnerables"". #IICongresoNacional del @NuevoPeruMov #TodasLasLuchas",POS,POS,politico,POS
355,1.46115e+18,"Ya falta poquito para el #IICongresoNacional del @NuevoPeruMov luego de un enorme esfuerzo desplegado por la Comisión organizadora, comités y militantes que se han movilizado, debatido y elegido democráticamente a sus delegados y delegadas A todos ellos y ellas, muchas gracias❤️ https://t.co/B2Qa2DRhsJ",POS,POS,politico,POS
356,1.45862e+18,Gracias @JuanGrabois @FtePatriaGrande por estas palabras que nos recuerdan la importancia de aprender a dialogar y construir más allá de nuestras diferencias poniendo a nuestros pueblos por delante. Con ese compromiso vamos rumbo a nuestro #IICongresoNacional #TodasLasLuchas,POS,POS,politico,POS
357,1.45705e+18,"Muchos éxitos a @sonalytuesta nueva viceministra de Patrimonio e industrias culturales y a #RocildaNunta, primera vicem. de Interculturalidad indígena, educadora del pueblo shipibo-konibo. Esperemos ver cada vez más hombres y mujeres indígenas liderando políticas desde el Estado https://t.co/vXm0fbNV7n",POS,POS,politico,POS
358,1.45645e+18,"Un día como hoy, hace 241 años, nuestros pueblos se rebelaron contra la opresión colonial y abrieron el camino que se consagraría, en 1824, con nuestra Independencia. Así son los cambios profundos, se gestan y se conquistan con lucha y perseverancia. https://t.co/5yG7miin88",POS,POS,politico,POS
359,1.45626e+18,"Saludo el nombramiento de Avelino Guillén, exfiscal con una larga e intachable trayectoria en defensa de la democracia y de valiente lucha contra la corrupción y la impunidad. Muchos éxitos",POS,POS,politico,POS
360,1.47255e+18,"Hoy estamos con Chile en el ❤️ Hoy la esperanza vence al miedo Fuerza, @gabrielboric Fuerza al hermoso pueblo chileno",POS,POS,politico,POS
361,1.47128e+18,"Gracias a la militancia del @NuevoPeruMov, contra viento y marea, con la cancha inclinada y en plena pandemia, hemos logrado validar más de 27 mil afiliaciones, superando las 24 mil exigidas por la ley. Vamos a defender nuestro derecho a la participación política ✊🏽❤️ https://t.co/JkSKC4HRfe",POS,POS,politico,POS
362,1.46917e+18,"@RuthLuqueIbarra Seguimos, @RuthLuqueIbarra con la fuerza de los Apus, de nuestras convicciones y del amor por nuestra Patria.",POS,POS,politico,POS
364,1.46656e+18,2) Gracias a todo el equipo del #GrupoDePuebla @ProgresaLatam por animarnos a actualizar y sintetizar nuestros diagnósticos y propuestas. Aquí compartimos unas reflexiones iniciales para construir juntas y juntos un nuevo #ModeloSolidarioDeDesarrollo https://t.co/ckL9rMT3nR,POS,POS,politico,POS
365,1.46656e+18,"1) Gracias #México🇮🇹 por estos días de diálogo y aprendizajes, renovación de compromisos y esperanzas. Es inspirador ver cómo el pueblo mexicano ha encaminado su #4T reivindicando soberanía, honestidad, austeridad, justicia junto a su presidente @lopezobrador_ y @PartidoMorenaMx https://t.co/aZAoEcQuJq",POS,POS,politico,POS
366,1.48793e+18,Gracias a toda la militancia del @nuevoperu por su participación en las elecciones de la nueva Comisión política. Gracias a los Comités electorales y miembros de mesa que aseguraron este proceso democrático. Me quedo con estas imágenes en el ❤️ #YoVotoPorUnNuevoPerú https://t.co/6XOGaJLtRg,POS,POS,politico,POS
367,1.48579e+18,@llumbreras99 @AnahiDurandG @NuevoPeruMov Así es. Y de las manos y el corazón de toda la militancia. ✊🏽❤️,POS,POS,politico,POS
368,1.48577e+18,"En una organización que aspira a trascender lo coyuntural y electoral, a hacer historia junto a su pueblo, es fundamental que haya permanente promoción y renovación de liderazgos Por eso me alegra y enorgullece la postulación de @AnahiDurandG a la presidencia del @NuevoPeruMov💜",POS,POS,politico,POS
369,1.48396e+18,"@DelaPuenteJuan Gracias, Juan. Seguimos construyendo con convicción y esperanza, con y por la gente😊",POS,POS,politico,POS
370,1.48997e+18,3) Por mi parte agradezco nuevamente a la militancia del Nuevo Perú que me dio la oportunidad de presidir nuestra organización en su momento fundacional. Con aciertos y errores no tengo dudas de que hemos sentado las bases de un proyecto político para la historia. Gracias de ❤️ https://t.co/kXFd23YtyY,POS,POS,politico,POS
371,1.48997e+18,2) Valiosos compañeros y compañeras que completan un gran equipo que estoy segura estará a la altura del complejo momento político que atravesamos. Mucha fuerza y sabiduría para ellas y ellos✊🏽❤️ https://t.co/Q264urOGQu,POS,POS,politico,POS
372,1.48997e+18,"1)Con mucha alegría quiero contarles que el @NuevoPeruMov tiene una nueva Comisión Política elegida democráticamente x su militancia y q representa diversas luchas y territorios, con alternancia y paridad Nuestra presidenta es ahora @AnahiDurandG y @EnverLeo el Secretario General https://t.co/JWEpDcMojH",POS,POS,politico,POS
373,1.48869e+18,"4)Estoy muy orgullosa de militar junto a gente tan valiosa y comprometida. Como ya lo adelantaba en la mañana, desde el NuevoPerú seguiremos trabajando para construir los cambios que el país necesita con la gente, con convicción y corazón Y ahora, a alentar a la @SeleccionPeru!🇵🇪",POS,POS,politico,POS
374,1.48869e+18,"3)Gracias a @pedrofrancke por colocarnos como el país con mayor crecimiento en la región, haber estabilizado la economía, planteado una audaz reforma tributaria, restablecido la negociación colectiva en el Estado y haber pensado siempre en medidas de apoyo a los más vulnerables💚 https://t.co/LVjJmE4vih",POS,POS,politico,POS
375,1.53105e+18,"@petrogustavo y @FranciaMarquezM ganan la primera vuelta en la elección colombiana. Gana el cambio, la paz y la vida. ¡Con todo hasta la segunda vuelta! ❤️ https://t.co/q6ea9u9s5J",POS,POS,politico,POS
376,1.53096e+18,"Gracias a @danieljadue por haber compartido la experiencia chilena que ha llevado a una constituyente paritaria y plurinacional para ampliar la democracia y los derechos y por habernos acompañado en la primera Escuela ""Ciudades por el cambio"" del @nuevoperu ¡Seguimos! https://t.co/G2LxhOTVuj",POS,POS,politico,POS
377,1.52604e+18,Gracias a las diversas organizaciones que nos acompañaron reafirmando el camino del diálogo y la unidad para el cambio. https://t.co/eLBWHIpKiq,POS,POS,politico,POS
378,1.52604e+18,"Este ha sido un fin de semana de reencuentros, debates, reafirmación de compromisos y esperanzas renovadas en la II Conferencia organizativa del @NuevoPeruMov Seguimos organizándonos y construyendo, seguimos sumando fuerzas para impulsar los cambios que nuestro país necesita✊🏽❤️ https://t.co/4LDLAonoBG",POS,POS,politico,POS
379,1.52459e+18,2/3) Por eso me alegra ver cómo el @NuevoPeruMov sigue resistiendo y construyendo a pesar de lo difícil que es sostener proyectos colectivos en medio de la crisis y el individualismo y la competencia exacerbada que ha impregnado nuestra sociedad y la política en particular. https://t.co/1i97oqVVOz,POS,POS,politico,POS
382,1.53981e+18,Hermoso y potente mensaje de @FranciaMarquezM sobre el derecho a vivir en dignidad #VivirSabroso,POS,POS,politico,POS
383,1.53869e+18,"@petrogustavo se compromete a hacer un gobierno de la vida: paz, justicia social y justicia ambiental. Es lo que merecen nuestros pueblos. https://t.co/12ahJVvmHD",POS,POS,politico,POS
384,1.53869e+18,"Luego de tantos años de dolor y resistencia por fin se abre camino la paz verdadera en Colombia, la paz que se construye con justicia e igualdad. Felicitaciones y mucha fuerza para @petrogustavo y @FranciaMarquezM ¡Que viva Colombia!",POS,POS,politico,POS
386,1.55278e+18,"3) Ahí están los surcos en los que hoy nos toca sembrar y cultivar conciencia y confianza, reconociéndonos en nuestra diversidad, escuchándonos, comprendiendo nuestros dolores y esperanzas, sanando nuestras heridas, tejiendo lazos de solidaridad Ahí está mi Patria ¡Viva el Perú! https://t.co/SASmpvGRCy",POS,POS,politico,POS
387,1.55278e+18,"2)... y arrebatarnos derechos arduamente conquistados, hay un pueblo que lucha, construye y sueña con dignidad y entrega. Ahí, en ese pueblo heredero de las grandes gestas que nos permitieron liberarnos de la opresión colonial, está la fuerza para refundar nuestra Patria.",POS,POS,politico,POS
390,1.23346e+18,Acabo de ser aclamado como congresista de manera oficial. Todo mi esfuerzo y tiempo los dedicaré a cumplir con lo ofrecido en campaña! No los defraudaré #PalabraDeUrresti https://t.co/lesCJhR50i,POS,POS,politico,POS
391,1.23173e+18,Acabamos de terminar una muy positiva jornada de trabajo entre los representantes de las bancadas que firmamos el Acuerdo de Gobernabilidad. El Perú se lo merece. #UrrestiVocero @canalN_ @RPPNoticias @larepublica_pe @exitosape @Politica_ECpe @diariocorreo https://t.co/Sbf3wh3NCe,POS,POS,politico,POS
392,1.23167e+18,"El cariño de la gente en las encuestas es impresionante. Gracias a todos de todo corazón pero nada ni nadie podrá distraerme de mi gran objetivo como congresista: trabajar por la seguridad ciudadana, combatir la corrupción. #PalabraDeUrresti https://t.co/lj7rr5Jqhn",POS,POS,politico,POS
393,1.23142e+18,@Meleyza1 Eran obras hermosas. Siempre pensé que debían mantenerse. Marcaron una época Un afectuoso saludo a tu papá!,POS,POS,politico,POS
397,1.26658e+18,"Llegamos al medio millón de seguidores a punta de decir las cosas claras, directas, de corazón y, sobre todo, recogiendo el sentir de la gente y acogiendo sus denuncias y reclamos. ¡Sigamos creciendo! #PalabraDeUrresti https://t.co/VDggRARLPf",POS,POS,politico,POS
403,1.28667e+18,"Un honor que de otros diez proyectos similares el de mi autoría sea la base para el dictamen que verá la Comisión de Educación. Salvo el cambio de palabras por sus sinónimos y numerales por letras, prácticamente todos los artículos son los mismos. (2/2)",POS,POS,politico,POS
405,1.29838e+18,Esto es de lo mejor que me han dedicado en redes por mi cumpleaños. Gracias a todos por los saludos. Seguiremos trabajando por los que menos tienen... ¡siempre! #PalabraDeUrresti. https://t.co/DSYO9pNhei,POS,POS,politico,POS
408,1.32226e+18,"Se completó la plancha presidencial de Podemos Perú. Bienvenido Wilbert Portugal. ¡La garra del sur peruano, presente! @RPPNoticias @larepublica_pe @elcomercio_peru @canalN_ @exitosape @Agencia_Andina @atv_noticias @PTV_Noticias @Latina_Noticias @noticias_tvperu https://t.co/tKxocwE2sU",POS,POS,politico,POS
409,1.32146e+18,"Un día, un ministro del Interior, una gran fe en un Perú mejor. #JuntosPodemosTodo. https://t.co/4pbzGkNK8W",POS,POS,politico,POS
412,1.33234e+18,Te felicito por esperar la sentencia para pronunciarte. Qué bueno que no seas como otros que sin ser jueces me sentencian. Gracias por eso.,POS,POS,politico,POS
413,1.34372e+18,"Bienvenida a la carrera electoral, señora @KeikoFujimori. Estoy seguro de que al Perú entero le encantará vernos en un debate sobre planes de gobierno. ¡Y que finalmente el pueblo decida en las urnas! #UrrestiPresidente. https://t.co/mF2WN7JN0A",POS,POS,politico,POS
416,1.34105e+18,"Compatriotas de Puno, muchas gracias por ese tremendo cariño!!! YO ❤️ PUNO. #UrrestiPresidente. #TodosJuntosLoPodemosTodo https://t.co/YtaaRJrHR3",POS,POS,politico,POS
417,1.36577e+18,#UrrestiEsNoticia. Gracias a @Agencia_Andina por la cobertura periodística para dar a conocer mis propuestas sobre salud. https://t.co/ccnIABVqO2,POS,POS,politico,POS
418,1.36552e+18,"No quería irme a dormir sin compartir con ustedes esta buena noticia. Gracias por vuestro apoyo, @hurgamemoriaPE @noakeikope, @deslengua_2, @LaSalitadelSin @WaykaPeru, @ConvocaPe. Sueñen con los angelitos. 😉 #JusticiaParaUrresti https://t.co/NYAXgJHoTH",POS,POS,politico,POS
419,1.36509e+18,En febrero del 2015 la jauría fujiaprista logró sacarme del ministerio del Interior y creyó que me mataba políticamente. Seis años después sigo gozando del cariño de mi gente de barrio. Con ellos derrotaremos a los ricos y poderosos este 11 de abril! #TodosJuntosLoPodemosTodo https://t.co/BaxAFmOw3Z,POS,POS,politico,POS
420,1.36473e+18,"Buena, sobrinos!! #MemesPorUrresti!!",POS,POS,politico,POS
422,1.37635e+18,"Tremenda conversación con @augusthorndike. Gracias por la entrevista, gringo! https://t.co/oORMBw3dPI #UrrestiPresidente",POS,POS,politico,POS
423,1.37627e+18,Los programas periodísticos dominicales más importantes del Perú empiezan a abrirme las puertas. ¡Era lo que el Perú reclamaba! Esta noche estaré con @DeltaMdelta en @Latina_pe. #UrrestiPresidente #TodosJuntosLoPodemosTodo https://t.co/qpR6AsfL10,POS,POS,politico,POS
426,1.38245e+18,@PCaterianoB Impecable deducción!!!!,POS,POS,politico,POS
427,1.38211e+18,@PCaterianoB Es un análisis muy simple para tu capacidad intelectual. Tu puedes hacerlo mejor!!!! Con el cariño de siempre.,POS,POS,politico,POS
428,1.38144e+18,"Gracias a los compatriotas que me honraron con su voto. Seguiremos luchando por una patria mejor, desde cualquier trinchera que nos depare el destino. https://t.co/dU1ymiUWR6",POS,POS,politico,POS
430,1.38016e+18,Los invito a ver la entrevista con @magalyperu ¡la pasamos excelente!. Entrevista completa: https://t.co/oMAs4Zijgp #UrrestiPresidente https://t.co/Oc2oIDp0dS,POS,POS,politico,POS
431,1.37991e+18,"Los invito a seguir la entrevista con Magaly, ¡la pasamos excelente!. #UrrestiPresidente https://t.co/sNOmr0hB5d",POS,POS,politico,POS
432,1.37952e+18,"¡¡ESTAMOS EN TERCER LUGAR!! Estamos muy cerca de cumplir el primer objetivo, estamos muy cerca de hacer justicia con millones de peruanos. Que tiemblen los poderosos, que el pueblo ya se levantó! #TodosJuntosLoPodemosTodo #UrrestiPresidente https://t.co/EcSQi7OrvO",POS,POS,politico,POS
436,1.39576e+18,Cumplimos en el congreso con todas nuestras promesas.,POS,POS,politico,POS
437,1.39503e+18,¡LO LOGRAMOS! Aprueban el Procedimiento Operativo para el retiro facultativo de fondos en el Sistema Privado de Pensiones establecido en la Ley N° 31192 https://t.co/xGO5tU1tFq,POS,POS,politico,POS
451,1.45277e+18,¡Nunca olvidemos que es parte de este gobierno! https://t.co/ttuVSKxnUU,POS,POS,politico,POS
456,1.46497e+18,"¡PODEMOS PERÚ SI CUMPLE! Ejecutivo promulga ley presentada por PP y que beneficiará a todas las Micro, pequeñas y medianas empresas. https://t.co/BjUggkl4fo",POS,POS,politico,POS
462,1.50928e+18,Empresarios de Mesa Redonda me contaron que están buscando dialogar con la MML desde hace tres años y hasta ahora nada. En el encuentro no solo escuché sus problemas sino interesantes propuestas de solución. Son unos capos. ¡Gracias por la invitación! https://t.co/WJJPvLBP7H,POS,POS,politico,POS
468,1.53107e+18,Otros tienen millones de dólares para financiar sus campañas. Nosotros solo tenemos millones de voces de vecinas y vecinos que comparten nuestros mensajes. ¡Y VAMOS GANANDO! ¡Gracias por tanto! #UrrestiSeguridad #UrrestiHonestidad https://t.co/VLx6WBgY0E,POS,POS,politico,POS
471,1.52891e+18,"Otros reniegan y reniegan, nosotros sonreímos cada vez más... ¡La alegría es nuestra! Podemos Perú! #UrrestiAlcalde https://t.co/QO5NyiS6cc",POS,POS,politico,POS
472,1.55126e+18,¡El meme sobre seguridad ciudadana que la rompe en redes! https://t.co/qjsROSbIWc #UrrestiSeguridad https://t.co/QsYcrFDDjw,POS,NEU,politico,POS
478,1.25309e+18,"Gracias por haberme elegido presidente de la Comisión de CTI. Con el apoyo de la comunidad de científicos, académicos, ingenieros y técnicos de todo el país, los miembros de la Comisión haremos todo lo posible para que la ciencia e innovación contribuya al desarrollo nacional.",POS,POS,politico,POS
479,1.27545e+18,"Desde la comisión CIT venimos trabajando en favor de la ciencia, tecnología e innovación. Tuvimos una reunión con el premier @VicAZeballos, la @Pdt_Concytec y funcionarios de la PCM para coordinar iniciativas y mejorar la gobernanza del sistema de ciencia, innovación y tecnología https://t.co/OjlKWAQzxZ",POS,POS,politico,POS
480,1.27149e+18,La #SUNEDU es uno de los logros de la reforma universitaria porque pone por delante a los estudiantes al garantizar calidad en la educación. En el #PartidoMorado la defendemos. No permitiremos la creación de otras entidades que distorsionen sus propósito. #ReformaUniversitaria https://t.co/me3YrLWudN,POS,POS,politico,POS
486,1.30821e+18,"Tuvimos una provechosa reunión con el Embajador @allanwagnert, Director de la @Academiadiplo del Perú, y la Directora Adjunta, MC Milagros Miranda, en el marco de las actividades por la semana de representación. #SemanaDeRepresentación https://t.co/wQLgxXVuwI",POS,POS,politico,POS
488,1.31531e+18,Muchas gracias a @julioguzmanperu y a todos los @JovenesMorados_ por el saludo y el constante apoyo a la Bancada Morada. Somos un #EquipoDeVerdad. Les mando a tod@s un fuerte abrazo,POS,POS,politico,POS
491,1.33921e+18,"Empezando el día junto al equipo, viendo los detalles de la primera conferencia de prensa. https://t.co/YAVTlMeAZi",POS,POS,politico,POS
492,1.35194e+18,Felicitaciones Presidente @JoeBiden y Vicepresidenta @KamalaHarris. Les renovamos en nombre del Perú y su pueblo el interés en trabajar conjuntamente por el fortalecimiento de la democracia y la lucha contra el Covid-19 en la región. (1/2),POS,POS,politico,POS
498,1.37618e+18,"En esta región central del país, ejemplo del trabajo conjunto y mancomunado entre gobiernos regionales, también entregamos equipamiento al Laboratorio de Biología Molecular, 10 kits de camas UCI y dosis de vacunas Pfizer para inmunizar a los adultos mayores. (3/4) https://t.co/E9WtdrXChW",POS,POS,politico,POS
499,1.36903e+18,Aseguremos que nuestras niñas crezcan en una mejor sociedad y sin violencia. Que su voz y libertad sea el reflejo de una comunidad inclusiva. (2/2),POS,POS,politico,POS
