Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,POS,NEG,NEU,target
1392,1440463344951906311,1440463344951906311,1632268198000.0,2021-09-21 18:49:58,-500,,Importante iniciativa del Perú en la Asamblea General de la ONU. La vacuna contra el Covid 19 no puede ser tratada como una mercancía cualquiera. Se debe garantizar su acceso universal.  #UNGA,es,['unga'],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,2,18,https://twitter.com/Vero_Mendoza_F/status/1440463344951906311,[],[],0,,False,705,70,122,https://twitter.com/NoticiasONU/status/1440417164796719105,None,,,,,,,[],,,,,0.15461356937885284,0.010439258068799973,0.8349471688270569,NEU
1393,1440451642462072836,1440451642462072836,1632265408000.0,2021-09-21 18:03:28,-500,,Mi solidaridad con la familia y amigos de Gina. Exijamos a las autoridades competentes @FiscaliaPeru @PoliciaPeru @Defensoria_Peru que se investigue y sancione este transfeminicidio y que se implementen medidas para erradicar la transfobia en nuestro pais. #JusticiaParaGina,es,['justiciaparagina'],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,2,18,https://twitter.com/Vero_Mendoza_F/status/1440451642462072836,[],[],0,,False,462,57,110,https://twitter.com/Gahelatrans/status/1440420374001242117,None,,,,,,,[],,,,,0.005457908846437931,0.9336104989051819,0.060931600630283356,NEG
1394,1439696793038639104,1439696788550733833,1632085438000.0,2021-09-19 16:03:58,-500,,3/3 - Instituto Iberoamericano de Lenguas Indígenas (IIALI) para promoción de la cultura y lenguas de los pueblos indígenas - Negociación coordinada de metas para combatir el cambio climático en la COP26 - Creación de la Agencia Latinoamericana y Caribeña del Espacio (ALCE) Etc.,es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,7,16,https://twitter.com/Vero_Mendoza_F/status/1439696793038639104,[],[],0,,False,235,6,38,,None,,,,,,,[],,,,,0.04251060634851456,0.03082471527159214,0.9266647100448608,NEU
1395,1439696791293812738,1439696788550733833,1632085437000.0,2021-09-19 16:03:57,-500,,"2/3 Algunos puntos interesantes de la Declaración de la Ciudad de México : - ""Plan Integral de Autosuficiencia Sanitaria”: más producción y distribución de vacunas y medicamentos - Creación de fondo para respuesta integral a Desastres",es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,7,16,https://twitter.com/Vero_Mendoza_F/status/1439696791293812738,[],[],0,,False,227,4,36,,None,,,,,,,[],,,,,0.11399538815021515,0.08587679266929626,0.8001278042793274,NEU
1396,1439696788550733833,1439696788550733833,1632085437000.0,2021-09-19 16:03:57,-500,,"1/3 La #VICumbreCELAC en México es un hito importante en la construcción de una región articulada y soberana, capaz de incidir con mayor fuerza en el escenario global y de responder a las necesidades de nuestros pueblos.  Aquí la Declaración final 📝 ➡️  https://t.co/EZuL5m0Ba1  https://t.co/ErNWj3Xz1P",es,['vicumbrecelac'],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,7,16,https://twitter.com/Vero_Mendoza_F/status/1439696788550733833,['http://bit.ly/2VThXHF'],['https://pbs.twimg.com/media/E_rUmQ1WEAcIQgw.jpg'],1,https://pbs.twimg.com/media/E_rUmQ1WEAcIQgw.jpg,False,704,86,128,,None,,,,,,,[],,,,,0.11968577653169632,0.048398617655038834,0.8319156169891357,NEU
1397,1438202426159468555,1438202426159468555,1631729153000.0,2021-09-15 13:05:53,-500,,Toda mi solidaridad con AvelinoGuillén por la agresión verbal sufrida Estamos ante una escalada de negacionismo y violencia que sectores políticos y mediáticos alientan interesadamente y que es muy peligrosa para nuestra sociedad No permitamos que siga creciendo #BastaDeViolencia,es,['bastadeviolencia'],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,3,13,https://twitter.com/Vero_Mendoza_F/status/1438202426159468555,[],[],0,,False,4129,871,647,,None,,,,,,,[],,,,,0.0006686554988846183,0.9955255389213562,0.0038058555219322443,NEG
1398,1437499858173284353,1437499858173284353,1631561648000.0,2021-09-13 14:34:08,-500,,"Saludamos el restablecimiento de relaciones diplomáticas con la República Árabe Saharaui Democrática. Es un paso importante en la afirmación de una política exterior soberana basada en el derecho internacional, la solidaridad entre pueblos y la lucha contra todo rezago colonial.  https://t.co/VBebYdMwW3",es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,1,14,https://twitter.com/Vero_Mendoza_F/status/1437499858173284353,[],['https://pbs.twimg.com/media/E_MGgI_WYAMM-S_.jpg'],1,https://pbs.twimg.com/media/E_MGgI_WYAMM-S_.jpg,False,1081,237,163,,None,,,,,,,[],,,,,0.5375576615333557,0.01613631658256054,0.4463060200214386,POS
1399,1436730890873344003,1436730890873344003,1631378312000.0,2021-09-11 11:38:32,-500,,"Falleció Abimael Guzmán, cabecilla de la que fue la org. terrorista sendero luminoso y responsable de terribles y dolorosos crímenes en nuestra historia que no se deben repetir nunca más. Sigamos trabajando para construir una sólida democracia y una sociedad de paz con justicia.",es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,6,11,https://twitter.com/Vero_Mendoza_F/status/1436730890873344003,[],[],0,,False,8231,1304,1077,,None,,,,,,,[],,,,,0.0071580600924789906,0.9227580428123474,0.07008397579193115,NEG
1400,1435623222196817926,1435623222196817926,1631114223000.0,2021-09-08 10:17:03,-500,,"Un saludo al @CallaoNuevoPeru y en especial a las y los jóvenes que han impulsado la Escuela de formación y biblioteca Ciro Santa Cruz y hace unos días lanzaron el boletín ""Del Puerto a la izquierda"" ( https://t.co/B2EAHdKDVx).  Así, en barrios y comunidades, seguimos construyendo  https://t.co/hvj1vNdwoM",es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,3,10,https://twitter.com/Vero_Mendoza_F/status/1435623222196817926,['https://bit.ly/3yTvYCG'],"['https://pbs.twimg.com/media/E-xbsitXIAsYWh6.jpg', 'https://pbs.twimg.com/media/E-xbs4YXsAUFpcZ.jpg', 'https://pbs.twimg.com/media/E-xbtP-X0AY_uI1.jpg', 'https://pbs.twimg.com/media/E-xbtj_XIAQmLiO.jpg']",1,https://pbs.twimg.com/media/E-xbsitXIAsYWh6.jpg,False,610,78,76,,None,,,,,,,[],,,,,0.7397778034210205,0.018753603100776672,0.24146856367588043,POS
1401,1435068698004496386,1435064815488311298,1630982014000.0,2021-09-06 21:33:34,-500,,"3) La calle no pide vacancia, la calle pide trabajo, reactivación económica y salud. Esa es la chamba de nuestras autoridades.",es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,1,21,https://twitter.com/Vero_Mendoza_F/status/1435068698004496386,[],[],0,,False,1438,313,201,,None,,,,,,,[],,,,,0.034112732857465744,0.06394965201616287,0.9019376039505005,NEU
1402,1435064817539244035,1435064815488311298,1630981089000.0,2021-09-06 21:18:09,-500,,"2) Medidas concretas como éstas, como #Yanapay para apoyar económicamente a las familias e impulsar la reactivación, o la instalación de una planta para producir nuestras propias vacunas en un mediano mediano plazo, son los temas que deberían estar en el centro del debate público",es,['yanapay'],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,1,21,https://twitter.com/Vero_Mendoza_F/status/1435064817539244035,[],[],0,,False,1000,92,108,,None,,,,,,,[],,,,,0.12422028928995132,0.013008399866521358,0.8627712726593018,NEU
1403,1435064815488311298,1435064815488311298,1630981088000.0,2021-09-06 21:18:08,-500,,1)Importante anuncio poner el GLP en fondo de estabilización de precios de combustibles. Espero que pronto se lance también un plan de masificación del gas. Es inconcebible que teniendo gas natural paguemos precios amarrados al mercado internacional y que balón cueste hasta S/60!,es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,1,21,https://twitter.com/Vero_Mendoza_F/status/1435064815488311298,[],[],0,,False,2066,406,362,https://twitter.com/noticias_tvperu/status/1435052913517285379,None,,,,,,,[],,,,,0.002514001913368702,0.981248140335083,0.01623779535293579,NEG
1404,1454297227451527172,1454297227451527172,1635566453000.0,2021-10-29 23:00:53,-500,,"El Perú es uno de los países con los niveles más bajos de presión tributaria y necesitamos recaudar más y mejor para poder cerras las brechas en salud, educación, vivienda... Por eso urge la #ReformaTributariaYa tantas veces anunciada y luego postergada por anteriores gobiernos",es,['reformatributariaya'],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,5,23,https://twitter.com/Vero_Mendoza_F/status/1454297227451527172,[],[],0,,False,1926,1293,435,https://twitter.com/TributariaYa/status/1454258742887952387,None,,,,,,,[],,,,,0.00462588993832469,0.8656100630760193,0.1297641396522522,NEG
1405,1454293466918408192,1454293466918408192,1635565556000.0,2021-10-29 22:45:56,-500,,¡Este sábado seguimos con nuestros Diálogos Constituyentes!  Vamos por el derecho a la salud pública y universal para todas y todos.   Nos vemos a las 5 pm en la página de Facebook del @NuevoPeruMov   https://t.co/nn3ynYAVsr  #NuevoPerú #TodasLasLuchas  https://t.co/p7De7Ajkyo,es,"['nuevoperú', 'todaslasluchas']",[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,5,22,https://twitter.com/Vero_Mendoza_F/status/1454293466918408192,['https://www.facebook.com/movimientonuevoperu/'],['https://pbs.twimg.com/media/FC6wM18WEAQiZ2O.jpg'],1,https://pbs.twimg.com/media/FC6wM18WEAQiZ2O.jpg,False,280,59,63,,None,,,,,,,[],,,,,0.1809213012456894,0.007117941044270992,0.811960756778717,NEU
1406,1452779154793926656,1452779154793926656,1635204516000.0,2021-10-25 18:28:36,-500,,"Desde el @NuevoPeruMov lamentamos profundamente el fallecimiento del congresista Fernando Herrera Mamani, representante de la región Tacna. Nuestra solidaridad con su familia, sus compañeras y compañeros de bancada y su colectivo político.",es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,1,18,https://twitter.com/Vero_Mendoza_F/status/1452779154793926656,[],[],0,,False,1132,36,126,,None,,,,,,,[],,,,,0.0060421740636229515,0.641417384147644,0.3525404632091522,NEG
1407,1452465177329164290,1452324601002926084,1635129658000.0,2021-10-24 21:40:58,-500,,"4) #NoAlGolpe #25Oct ✅ CUSCO: 11 am, frontis Poder Judicial ✅CHICLAYO: 4 pm, Plazuela Elías Aguirre ✅ HUANCAVELICA: 6 pm, frontis de la Catedral ✅ TUMBES: 5 pm, Plazuela Bolognesi  https://t.co/ZbI4w1aY2b",es,"['noalgolpe', '25oct']",[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,7,21,https://twitter.com/Vero_Mendoza_F/status/1452465177329164290,[],"['https://pbs.twimg.com/media/FCgxX4YWYAEvKOM.jpg', 'https://pbs.twimg.com/media/FCgxYYNWYAMLTgo.jpg']",1,https://pbs.twimg.com/media/FCgxX4YWYAEvKOM.jpg,False,274,38,70,,None,,,,,,,[],,,,,0.0088827945291996,0.02168155461549759,0.9694356322288513,NEU
1408,1452465153044144129,1452324601002926084,1635129652000.0,2021-10-24 21:40:52,-500,,"3) #NoAlGolpe #25Oct ✅CHIMBOTE: 4 pm, Plaza 28 de julio  ✅TARAPOTO:  4pm,  Plaza de Armas ✅PIURA: 4 pm, Concha acústica - Parque infantil  ✅WASHINGTON: 5 pm, frontis de la Embajada peruana ✅MOLLENDO: 4:30 pm, Mercadillo Túpac Amaru ✅ILO: 5 pm, Plaza de la bandera, Nuevo Ilo  https://t.co/saylK7Is3z",es,"['noalgolpe', '25oct']",[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,7,21,https://twitter.com/Vero_Mendoza_F/status/1452465153044144129,[],"['https://pbs.twimg.com/media/FCgxVa4X0AY0Fem.jpg', 'https://pbs.twimg.com/media/FCgxV_gWQAUm4pl.jpg', 'https://pbs.twimg.com/media/FCgxW9HXEAQ4bzy.jpg']",1,https://pbs.twimg.com/media/FCgxVa4X0AY0Fem.jpg,False,333,23,78,,None,,,,,,,[],,,,,0.008556404151022434,0.008827980607748032,0.98261559009552,NEU
1409,1452324604438003725,1452324601002926084,1635096143000.0,2021-10-24 12:22:23,-500,,"2) Aquí algunos puntos de concentración para la movilización #25Oct ✅ LIMA: 9 am, Plaza San Martín ✅ HUARAZ: 4 pm, Parque Los Leones ✅ CARHUAZ: 11 am, Plaza de Armas ✅ HUANCAYO: 4:30, Estadio Mariscal Castilla ✅ TRUJILLO: 4 pm, Plazuela El Recreo ✅ TACNA: 4 pm, Plaza Vigil",es,['25oct'],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,7,12,https://twitter.com/Vero_Mendoza_F/status/1452324604438003725,[],[],0,,False,516,76,156,,None,,,,,,,[],,,,,0.01042995136231184,0.007545940112322569,0.9820241332054138,NEU
1410,1452324601002926084,1452324601002926084,1635096142000.0,2021-10-24 12:22:22,-500,,"1) Desde el @NuevoPeruMov nos sumamos a la movilización #25Oct para decirle a los golpistas que no vamos a permitir que hagan realidad su plan de vacancia. En democracia la voluntad popular se respeta, y el pueblo votó por un gobierno de cambio.  https://t.co/tT12ucjU6t",es,['25oct'],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,7,12,https://twitter.com/Vero_Mendoza_F/status/1452324601002926084,[],['https://pbs.twimg.com/media/FCexhvTWUAYkGYi.jpg'],1,https://pbs.twimg.com/media/FCexhvTWUAYkGYi.jpg,False,2607,814,719,,None,,,,,,,[],,,,,0.02793378382921219,0.17036394774913788,0.8017023205757141,NEU
1411,1451350678270525443,1451350678270525443,1634863941000.0,2021-10-21 19:52:21,-500,,No podemos quedarnos de brazos cruzados frente al avance del calentamiento global Apoyemos iniciativas como @CuencasSagradas para proteger 35millones de ha de bosque megadiverso en el que habitan 30 pueblos indígenas de Perú y Ecuador Mira el video aquí:  https://t.co/6fZY2wHLvg,es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,4,19,https://twitter.com/Vero_Mendoza_F/status/1451350678270525443,['https://youtu.be/U5TKBkmEg9I'],[],0,,False,621,39,116,,None,,,,,,,[],,,,,0.061218906193971634,0.22320114076137543,0.7155799865722656,NEU
1412,1450665220674891778,1450665220674891778,1634700515000.0,2021-10-19 22:28:35,-500,,La oposición no hace sino boicotear al gobierno y ahora aprueba una ley inconstitucional para romper el equilibrio de poderes y abrir camino a la vacancia. Por acciones como esta la desaprobación del Congreso subió casi 10% el último mes. Seguirán acumulando repudio ciudadano...,es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,2,22,https://twitter.com/Vero_Mendoza_F/status/1450665220674891778,[],[],0,,False,4402,1142,863,,None,,,,,,,[],,,,,0.0006456066621467471,0.9816758632659912,0.017678432166576385,NEG
1413,1450622270272155649,1450622270272155649,1634690275000.0,2021-10-19 19:37:55,-500,,"Este viernes las y los esperamos en nuestro primer #DiálogoConstituyente hacia el  #IICongresoNacional del @NuevoPeruMov En este espacio dialogaremos sobre la necesidad de nacionalizar, renegociar y masificar el gas.  🗓 Viernes 22 de octubre  ⏰ 7 pm.  #NuevoPerú #TodasLasLuchas  https://t.co/TXDvSo8PnL",es,"['diálogoconstituyente', 'iicongresonacional', 'nuevoperú', 'todaslasluchas']",[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,2,19,https://twitter.com/Vero_Mendoza_F/status/1450622270272155649,[],['https://pbs.twimg.com/media/FCGlRDqXEAkz2Pz.jpg'],1,https://pbs.twimg.com/media/FCGlRDqXEAkz2Pz.jpg,False,434,69,84,,None,,,,,,,[],,,,,0.042014461010694504,0.009910482913255692,0.9480750560760498,NEU
1414,1450306680672116737,1450306678704926725,1634615032000.0,2021-10-18 22:43:52,-500,,2) ... por la complacencia o el silencio cómplice de cierta prensa y sectores políticos. Lo dije y lo reitero: al fascismo no se le debe ceder ni un solo centímetro. Cuidemos nuestra democracia.  Y que actúen las autoridades competentes @FiscaliaPeru @MininterPeru,es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,1,22,https://twitter.com/Vero_Mendoza_F/status/1450306680672116737,[],[],0,,False,905,68,136,,None,,,,,,,[],,,,,0.0012200449127703905,0.9644703269004822,0.03430955857038498,NEG
1415,1450306678704926725,1450306678704926725,1634615032000.0,2021-10-18 22:43:52,-500,,"1) Mi solidaridad con @FSagasti, @twitroncagliolo, organizadores y asistentes al evento.  Esto pasa cuando bajo el pretexto de la neutralidad o la equidistancia se deja crecer a grupos fascistoides y violentistas que vienen actuando desde hace años y ahora están envalentonados...",es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,1,22,https://twitter.com/Vero_Mendoza_F/status/1450306678704926725,[],[],0,,False,2199,176,389,https://twitter.com/larepublica_pe/status/1450302856519630850,None,,,,,,,[],,,,,0.001364895491860807,0.9691151976585388,0.029519889503717422,NEG
1416,1450295865789190145,1450295865789190145,1634612454000.0,2021-10-18 22:00:54,-500,,"Hoy, en Chile, se inició oficialmente el debate y la redacción de una #NuevaConstitución con una asamblea paritaria y con representación indígena. Contrariamente a lo que pretenden algunos aquí, un proceso constituyente es expresión de la democracia y la voluntad popular.",es,['nuevaconstitución'],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,1,22,https://twitter.com/Vero_Mendoza_F/status/1450295865789190145,[],[],0,,False,1258,452,249,https://twitter.com/convencioncl/status/1450192828621942784,None,,,,,,,[],,,,,0.03542638197541237,0.00923480000346899,0.9553388953208923,NEU
1417,1450268831444733956,1450254316439162887,1634606008000.0,2021-10-18 20:13:28,-500,,@JuanPedroF @NuevoPeruMov Claro que sí. Si te inscribes en el formulario podrás solicitar información sobre la inscripción también 😊,es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,1,20,https://twitter.com/Vero_Mendoza_F/status/1450268831444733956,[],[],0,,False,2,1,0,,None,,,,,,,"[{'screen_name': 'JuanPedroF', 'name': 'Pedro15 💚❤️🇵🇪', 'id': '105621991'}, {'screen_name': 'NuevoPeruMov', 'name': 'Nuevo Perú', 'id': '800035902844080128'}]",,,,,0.10897171497344971,0.0021718312054872513,0.8888564705848694,NEU
1418,1450254316439162887,1450254316439162887,1634602548000.0,2021-10-18 19:15:48,-500,,"¡Porque el @NuevoPeruMov lo construimos todas y todos! Si ya te afiliaste, te invitamos a dejar tus datos para recibir información actualizada rumbo a nuestro #IICongresoNacional #TodasLasLuchas   Aquí el link 👇🏾  https://t.co/2CM0rHSHpX  https://t.co/4KNwuBgLmU",es,"['iicongresonacional', 'todaslasluchas']",[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,1,19,https://twitter.com/Vero_Mendoza_F/status/1450254316439162887,['https://forms.gle/SXwbb1Yr1LbRfDbb8'],['https://pbs.twimg.com/media/FCBWnVkXIAIs3v5.jpg'],1,https://pbs.twimg.com/media/FCBWnVkXIAIs3v5.jpg,False,306,56,51,,None,,,,,,,[],,,,,0.18039700388908386,0.06269341707229614,0.7569096088409424,NEU
1419,1449014979676487680,1446591795803086851,1634307067000.0,2021-10-15 09:11:07,-500,,"@llumbreras99 @NuevoPeruMov Bienvenido, Gonzalo.😊 Vamos hacia nuestro #IICongresoNacional para seguir construyendo un @NuevoPeruMov de #TodasLasLuchas  https://t.co/O20IPJiDss",es,"['iicongresonacional', 'todaslasluchas']",[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,5,9,https://twitter.com/Vero_Mendoza_F/status/1449014979676487680,[],['https://pbs.twimg.com/media/FBvvcaGWEAQSlQZ.jpg'],1,https://pbs.twimg.com/media/FBvvcaGWEAQSlQZ.jpg,False,88,8,7,,None,,,,,,,"[{'screen_name': 'llumbreras99', 'name': 'Gonzalo Lumbreras', 'id': '759481078524551168'}, {'screen_name': 'NuevoPeruMov', 'name': 'Nuevo Perú', 'id': '800035902844080128'}]",,,,,0.8778603672981262,0.005079691298305988,0.11705998331308365,POS
1420,1448836890967228420,1448836886550614020,1634264607000.0,2021-10-14 21:23:27,-500,,"2)Hoy que se abre la posibilidad de un cambio en nuestro país, nos toca recoger aprendizajes de lo vivido, unir en un mismo latido a los más de 33mil afiliados y afiliadas que han decidido construir un NuevoPerú Vamos rumbo a nuestro #IICongresoNacional #NuevoPerú #TodasLasLuchas",es,"['iicongresonacional', 'nuevoperú', 'todaslasluchas']",[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,4,21,https://twitter.com/Vero_Mendoza_F/status/1448836890967228420,[],[],0,,False,263,39,31,,None,,,,,,,[],,,,,0.18279962241649628,0.006701943930238485,0.8104984760284424,NEU
1421,1448836886550614020,1448836886550614020,1634264606000.0,2021-10-14 21:23:26,-500,,"1) Desde que fundamos el @NuevoPeruMov hemos vivido un tiempo intenso, lleno de desafíos inesperados, momentos difíciles también (la crisis múltiple que atraviesa nuestro país, la pandemia que se llevó a tantos queridos compañeros y compañeras).  https://t.co/bZFaeh5AdS",es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,4,21,https://twitter.com/Vero_Mendoza_F/status/1448836886550614020,[],['https://pbs.twimg.com/media/FBtNdQuXIAEOgmK.jpg'],1,https://pbs.twimg.com/media/FBtNdQuXIAEOgmK.jpg,False,666,226,109,,None,,,,,,,[],,,,,0.0015371758490800858,0.9681922197341919,0.03027062490582466,NEG
1422,1448077981948293123,1448072175257362436,1634083669000.0,2021-10-12 19:07:49,-500,,"2) Es inadmisible que en pleno siglo XXI sectores de ultraderecha de aquí y de allá pretendan negar el genocidio y la expoliación que significó la Colonia y, peor aún, pretendan perpetuar el saqueo y la opresión en nombre de la ""libertad"". No lo permitiremos.  https://t.co/0WwuYZloFy",es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,2,19,https://twitter.com/Vero_Mendoza_F/status/1448077981948293123,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1448077749655154691/pu/img/tvNcRDn56z6fdel3.jpg,False,516,88,101,,None,,,,,,,[],,,,,0.0008920616819523275,0.9975703358650208,0.0015376554802060127,NEG
1423,1448072175257362436,1448072175257362436,1634082285000.0,2021-10-12 18:44:45,-500,,"1)Hoy #12Oct, rendimos homenaje a los pueblos que resistieron y se rebelaron ante la opresión colonial.  En el Bicentenario de nuestra independencia es tiempo de nuestro propio camino, de defender nuestra soberanía y reivindicar nuestra diversidad cultural #DíaResistenciaIndígena  https://t.co/DtNB1ofoR6",es,"['12oct', 'díaresistenciaindígena']",[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,2,18,https://twitter.com/Vero_Mendoza_F/status/1448072175257362436,[],['https://pbs.twimg.com/media/FBiV9-rWUAMEQNf.jpg'],1,https://pbs.twimg.com/media/FBiV9-rWUAMEQNf.jpg,False,1886,274,317,,None,,,,,,,[],,,,,0.33344408869743347,0.03715550899505615,0.6294004321098328,NEU
1424,1447720075360882692,1447715615565926403,1633998337000.0,2021-10-11 19:25:37,-500,,"Y aunque sea difícil, también debemos abordar esta situación:niñas violadas y obligadas a ser madres. En 2020, fueron 24 niñas menores de 10 años y 1300 menores de 14 Se trata de una tortura inadmisible que el Estado no puede seguir avalando #NiñasNoMadres  https://t.co/7Uy4ckQRPO",es,['niñasnomadres'],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,1,19,https://twitter.com/Vero_Mendoza_F/status/1447720075360882692,['https://twitter.com/WaykaPeru/status/1447546369737175049?t=ImXFyxRdTwM3RMIhcG6Ezw&s=19'],[],0,,False,110,11,26,https://twitter.com/WaykaPeru/status/1447546369737175049?t=ImXFyxRdTwM3RMIhcG6Ezw&s=19,None,,,,,,,[],,,,,0.0008327701943926513,0.9962151646614075,0.0029520969837903976,NEG
1425,1446322400849711110,1446322400849711110,1633665106000.0,2021-10-07 22:51:46,-500,,"¡Ganamooooos! Con convicción y unidad, todo es posible. #ArribaPerú🇵🇪",es,['arribaperú'],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,4,22,https://twitter.com/Vero_Mendoza_F/status/1446322400849711110,[],[],0,,False,1631,165,97,https://twitter.com/SeleccionPeru/status/1446307626887917568,None,,,,,,,[],,,,,0.937428891658783,0.004047393333166838,0.05852373316884041,POS
1426,1446288873408147481,1446288873408147481,1633657112000.0,2021-10-07 20:38:32,-500,,GOOOOOOOL ArribaPerú🇵🇪,es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,4,20,https://twitter.com/Vero_Mendoza_F/status/1446288873408147481,[],[],0,,False,2893,202,143,https://twitter.com/SeleccionPeru/status/1446288564371722240,None,,,,,,,[],,,,,0.06372734904289246,0.009802631102502346,0.9264700412750244,NEU
1427,1445953492540080128,1445951278304137219,1633577151000.0,2021-10-06 22:25:51,-500,,"Y como dijo la gran @gise_ortiz, ahora ministra de Cultura, por un país con memoria histórica y respeto pleno de los derechos humanos❤️.  https://t.co/57a2m2FG0s",es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,3,22,https://twitter.com/Vero_Mendoza_F/status/1445953492540080128,[],['https://pbs.twimg.com/media/FBEPCbfXIAIpUlU.jpg'],1,https://pbs.twimg.com/media/FBEPCbfXIAIpUlU.jpg,False,1418,80,151,,None,,,,,,,[],,,,,0.17841698229312897,0.009589877910912037,0.8119930624961853,NEU
1428,1445951278304137219,1445951278304137219,1633576623000.0,2021-10-06 22:17:03,-500,,"Felicitaciones y muchos éxitos a @MirtyVas A enrumbar los cambios que nuestro país necesita con y por la gente, con justicia, igualdad y solidaridad.  https://t.co/yIHVBj6WFv",es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,3,22,https://twitter.com/Vero_Mendoza_F/status/1445951278304137219,[],['https://pbs.twimg.com/media/FBENBi8X0AMiHa3.jpg'],1,https://pbs.twimg.com/media/FBENBi8X0AMiHa3.jpg,False,3294,341,431,,None,,,,,,,[],,,,,0.9653419256210327,0.002191684441640973,0.03246639668941498,POS
1429,1445759132670337024,1445759132670337024,1633530812000.0,2021-10-06 09:33:32,-500,,"La integración latinoamericana y caribeña es condición esencial para poder salir de la crisis sanitaria, económica y social que golpea a nuestros pueblos. Es tiempo de tender puentes interna e internacionalmente.  Aquí comparto algunas reflexiones al respecto ⬇️",es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,3,9,https://twitter.com/Vero_Mendoza_F/status/1445759132670337024,[],[],0,,False,509,99,97,https://twitter.com/jacobinlat/status/1445737605362900999,None,,,,,,,[],,,,,0.038428306579589844,0.017944063991308212,0.9436275959014893,NEU
1430,1444763704894054402,1444758881104707587,1633293484000.0,2021-10-03 15:38:04,-500,,"4)✅Promoción de la asociatividad y el cooperativismo ✅Conectividad, electrificación e industrialización del sector rural ✅Programa de servicio civil agrario ✅Fondo de la mujer rural, xq como dijo el Pdte, la #IIReformaAgraria también tiene rostro de mujer. Kawsachun warmikuna",es,['iireformaagraria'],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,7,15,https://twitter.com/Vero_Mendoza_F/status/1444763704894054402,[],[],0,,False,450,53,63,,None,,,,,,,[],,,,,0.07546281069517136,0.007889012806117535,0.9166482090950012,NEU
1431,1444763703027642370,1444758881104707587,1633293483000.0,2021-10-03 15:38:03,-500,,3) ✅Protección de la producción nacional frente a competencia desleal (franja de precios) ✅Planta de producción de fertilizantes propios con los fosfatos de Bayóvar ✅ Programa de compras públicas de alimentos directamente a productores ✅Programa de siembra y cosecha de agua,es,[],[],358445205,358445205,Vero_Mendoza_F,Verónika Mendoza,7,15,https://twitter.com/Vero_Mendoza_F/status/1444763703027642370,[],[],0,,False,448,30,68,,None,,,,,,,[],,,,,0.0549502819776535,0.01365105900913477,0.9313986897468567,NEU
