,id,tweet,target,target_v,tema_v,target_final
215,1.55239e+18,"@gabrielboric cumpliendo una promesa electoral, haciendo de la salud un derecho humano fundamental para todos y todas. Envidia sana...",POS,NEU,-,POS
216,1.54971e+18,"¡Sí, las vacunas funcionan! Protegen contra más de 20 enfermedades. Asegúrate de que tú y ls tuys estén vacunados. https://t.co/6PXCLrGwv2",POS,POS,pandemia,POS
217,1.23316e+18,"@FioreMolinelli: “Estamos reconstruyendo la torre bicentenario, un proyecto visionado para el 2021, que permitirá la implementación de 100 consultorios y ayudará a brindar más atención a nuestros asegurados.”",POS,POS,salud,POS
218,1.23316e+18,".@FioreMolinelli:“Con los ingresos de esta campaña, tenemos previsto contratar más recurso humano, además se incorporarán ambulancias y se mejorará la infraestructura. Todo esto está previsto en el Libro Blanco que es nuestra hoja de ruta para la modernización del Seguro Social.”",POS,POS,salud,POS
219,1.26646e+18,"¡Felicidades! 👏 Desde el Hospital San Isidro Labrador de Ate, dimos de alta a un grupo de pacientes que vencieron el #COVID19 gracias al tratamiento oportuno de médicos y profesionales de la salud. Hoy, ellos regresan a casa con sus familias. #SeguimosEnGuardia 💙 https://t.co/sovnpoXEYw",POS,POS,pandemia,POS
220,1.26611e+18,¡Su solidaridad nos permitirá salvar más vidas! 👏 Gerente de la Red Rebagliati recibe 2 ventiladores donados mediante @fihunanue y @pfizer. Gesto voluntario servirá para el tratamiento de pacientes #COVID19 en estado crítico. #SeguimosEnGuardia 💙 https://t.co/EpMqFKQLCc,POS,POS,pandemia,POS
221,1.27763e+18,"Con la misión de llevar salud a Bagua Grande y Capital, nuestros héroes de la salud son recibidos por el personal de la red asistencial 📌#Amazonas de #EsSalud tras aterrizar en aeropuerto de la ciudad. 🙌 ¡Estamos con ustedes, equipo! #SeguimosEnGuardia 💙 https://t.co/57raYG2h9M",POS,POS,pandemia,POS
222,1.28852e+18,"Hoy rendimos un merecido homenaje a los valerosos profesionales de la salud que demostraron su entrega y compromiso salvando la vida de miles de peruanos frente a la COVID-19, y a los que aún siguen firmes en la lucha. ¡Gracias, #HéroesDePrimeraLínea! 🇵🇪 https://t.co/cB8NVgavFy",POS,POS,pandemia,POS
223,1.28822e+18,"“Cuidaré de mí y de mis compatriotas incansablemente, promoviendo el lavado de manos y el uso correcto de la mascarilla”. ¡Hermano mío, el nuevo coronavirus no nos vencerá!​​​ ​​​​​​¡Más patriotas que nunca​!​​​ #MásPatritotasQueNunca #​SeguimosEnGuardia https://t.co/CYnWmucfUN",POS,POS,pandemia,POS
224,1.28818e+18,"“El Perú ​quedará libre de COVID-19, gracias a la voluntad general ​de su pueblo”. E​l distanciamiento social ​sí marca la diferencia.​ #MásPatriotasQueNunca #​SeguimosEnGuardia https://t.co/xJbk0KznXz",POS,POS,pandemia,POS
225,1.30013e+18,"#BuenasNoticias 👏 | Así informa el @elcomercio_peru sobre la llegada del jefe de Estado, @MartinVizcarraC y la Presidenta Ejecutiva de #EsSalud, @FioreMolinelli , quienes supervisan la puesta en marcha de nuestra nueva #VillaEsSaludTumbes. Más info: https://t.co/PGC1hZ8p5i",POS,POS,pandemia,POS
226,1.31101e+18,#BonoCOVID19 | #SeguimosEnGuardia al trabajar por la recuperación de nuestros pacientes. Gracias al personal asistencial de #EsSalud que no dejó de estar en la primera línea de atención. https://t.co/Gho477eDP9,POS,POS,pandemia,POS
227,1.3107e+18,#BonoCOVID19 | Valoramos el gran esfuerzo de nuestros profesionales de la salud que luchan contra el COVID-19 en la primera línea. El #BonoCOVID es el justo reconocimiento que brinda #EsSalud a estos héroes que salvan vidas. #SeguimosEnGuardia 💙 https://t.co/vBHIIQq9x7,POS,POS,pandemia,POS
228,1.3324e+18,"Gracias al monitoreo, vía WhatsApp, de nuestros nutricionistas del CAP III Independencia y una dieta balanceada, Marilyn Vega pudo bajar 15 kilos de manera saludable y segura. #AlimentacionSaludable #VidaSana https://t.co/IdszNzqYUl",POS,POS,pandemia,POS
229,1.33217e+18,"Felicitaciones a todos los profesionales de la salud de las Brigadas Itinerantes de Respuesta Rápida Covid-19, de EsSalud, por ser los ganadores de la subcategoría ""Mejora de Procesos"" (Categoría: Sistemas de Gestión Interna) del @PremioBPG 2020. https://t.co/hrLY1eDc8A",POS,POS,pandemia,POS
230,1.33168e+18,"La ceremonia contó con la participación de Mathias, Gabriela, Aytana, Yasuri y Andrea, niños que hoy gozan de salud gracias a la donación de órganos y el esfuerzo de nuestros procuradores; y esperamos que pronto la pequeña Thalía sea una de ellos mediante un trasplante de riñón. https://t.co/Ylm0NpqLNn",POS,NEU,-,POS
231,1.33168e+18,"La presidenta ejecutiva de EsSalud, @FioreMolinelli, inauguró la primera unidad emblemática de #Procura de Órganos y Tejidos, en el #HospitalRebagliati, donde labora el equipo encargado de la captación y orientación de donantes y pacientes en #ListaDeEspera. #YoDonoVida https://t.co/PcdyalEZRq",POS,NEU,-,POS
232,1.3314e+18,"¡Somos mujeres, somos valiosas! Si eres víctima de violencia física, maltrato psicológico o abuso económico, llama al 107 opción 6 y recibirás ayuda de nuestros profesionales de #EsSalud. https://t.co/14UvXNKuU5",POS,NEU,-,POS
233,1.34411e+18,"La donación de órganos salva vidas y prueba de ello son Jessica y Emely, quienes hoy celebran un año más de vida gracias al milagro de la donación y los denodados esfuerzos de nuestros médicos, técnicos y enfermeras del INCOR de #EsSalud. #DonaVida #AmarEsDonar https://t.co/ngDCFX0DGU",POS,NEU,-,POS
234,1.3548e+18,"Esta nueva #BrigadaEsSalud lleva consigo 3 toneladas de ayuda que incluye equipos de protección personal y medicamentos para la atención de pacientes #COVID19 internados en el Hospital de Talara, Villa Videnita (HJCH) y Villa Cayetano (HJCH) de #EsSalud. #SeguimosEnGuardia https://t.co/eKbyQjnfW2",POS,POS,pandemia,POS
235,1.38791e+18,"#Ahora - La titular de EsSalud, @FioreMolinelli, llegó al Policlínico ""Las Américas”, en #Abancay, para inaugurar una moderna #CadenaDeFrío que permitirá el almacenamiento y conservación de vacunas contra la #COVID19. #VacunarseEsSalud https://t.co/ngtPwEJnw1",POS,POS,pandemia,POS
236,1.38791e+18,"También inauguró la primera Unidad de Hemodiálisis del Hospital II de Abancay, la cual cuenta con 6 máquinas de hemodiálisis para la atención de pacientes con afecciones renales. #SeguimosEnGuardia💙 https://t.co/yQc2JeX0ru",POS,NEU,-,POS
237,1.38791e+18,"""Cuando todos nos unimos, podemos lograrlo todo. Eso significa poner al ciudadano al centro a pesar de nuestras diferencias"", señaló la presidenta ejecutiva de #EsSalud, @FioreMolinelli, durante su visita al Hospital II de Abancay. #SeguimosEnGuardia https://t.co/qSKmdZ2jd2",POS,POS,pandemia,POS
238,1.39831e+18,"Porque en #EsSalud #VacunamosConAmor, seguimos inmunizando contra la #COVID19 a los adultos mayores desde nuestro vacunatorio del Parque de las Leyendas. https://t.co/80hRvtifCv",POS,POS,pandemia,POS
239,1.3983e+18,"Desde las primeras horas de la mañana se viene desarrollando con orden y buena atención la jornada de vacunación contra la #COVID19 para adultos mayores, desde nuestro vacunatorio en el Polideportivo de San Borja. #VacunamosConAmor 💙 https://t.co/oIclukfuUq",POS,POS,pandemia,POS
240,1.39829e+18,Comprometidos con el #PacienteAlCentro las personas expresan sus agradecimientos a través de nuestros paneles. Seguimos trabajando por ustedes. ¡No bajemos la guardia! #EnEsSalud #VacunamosConAmor #PongoElHombro https://t.co/JIuprQQQF7,POS,POS,pandemia,POS
241,1.39829e+18,"#VacunamosConAmor | Desde el vacunatorio de Estadio Municipal de #Surquillo, el personal de #EsSalud lleva a cabo la jornada de vacunación contra la #COVID19 con fluidez y orden, además de un trato cálido para todos nuestros adultos mayores. https://t.co/BtjAvtlcpf",POS,POS,pandemia,POS
242,1.39828e+18,"Hoy viernes, desde muy temprano, nuestros adultos mayores reciben felices la vacuna contra la #COVID19 en nuestro centro de vacunación Playa Miller. #VacunamosConAmor 💙 https://t.co/ILBE11ALoG",POS,POS,pandemia,POS
243,1.39768e+18,"La titular de #EsSalud, @FioreMolinelli, supervisó la implementación de 21 nuevas camas #UCI para la Unidad de Cuidados Intensivos del #HospitalMongrut, de EsSalud, que permitirán fortalecer la atención de pacientes en estado crítico. #SeguimosEnGuardia https://t.co/9PaQ4pV76D",POS,POS,pandemia,POS
244,1.39759e+18,"""La #VillaMongrut es un hospital de guerra que fue creado para salvar vidas frente a un frágil sistema de salud. Nuestro compromiso es no bajar la guardia"", señaló la titular de EsSalud, @FioreMolinelli, en reconocimiento al personal de la #VillaMongrut por su primer aniversario. https://t.co/0bH0I7rQzr",POS,POS,pandemia,POS
245,1.39721e+18,"En el autovacunatorio #ParqueDeLasLeyendas adultos mayores vienen vacunándose en sus autos, muestran su cartilla de vacunación en sinónimo de alegría y agradecimiento. Personal de #EsSalud explica a cada familiar el protocolo de vacunación sobre la vacuna de #Pfizer https://t.co/sBe6eN5LiA",POS,POS,pandemia,POS
246,1.39721e+18,"@HILDACAROL @FioreMolinelli @Rosario_Sasieta @Minsa_Peru @ougarteu @VoyaserFranco Hilda, buenos días, muchas gracias.",POS,NEU,-,POS
247,1.40957e+18,"#VacunamosConAmor | Continuamos inmunizando contra la #COVID19 a los adultos de 56 años a más, en el vacunatorio #SanIsidroLabrador de #EsSalud. #SeguimosEnGuardia https://t.co/NH8eeaJns9",POS,POS,pandemia,POS
248,1.40956e+18,"#VacunamosConAmor | Desde temprano, nuestro personal de #EsSalud viene realizando la vacunación de adultos mayores de 56 años a más, en el vacunatorio #PlayaMiller. #SeguimosEnGuardia https://t.co/gPALexWoIS",POS,POS,pandemia,POS
249,1.40956e+18,#VacunamosConAmor | Seguimos vacunando contra la #COVID19 en el vacunatorio #RealFelipe de #EsSalud. Ahora a partir de los 56 años en adelante. #SeguimosEnGuardia https://t.co/xGrKxpxMKL,POS,POS,pandemia,POS
250,1.40919e+18,#EsSalud rinde homenaje a todos los donantes de sangre que han ayudado a salvar miles de vidas. Gracias por su compromiso y voluntad de ayudar a los demás. #HinchasDeSangre❤️ https://t.co/mK7ojDqsyi,POS,POS,pandemia,POS
251,1.40845e+18,"¡No creas ni difundas #NoticiasFalsas! Las vacunas adquiridas por nuestro país son efectivas y seguras. Te protegen a ti y a quienes más quieres. Por eso, cuando llegue tu turno no dudes en poner el hombro por el Perú. #PongoElHombro #VacunaEsVida https://t.co/lVMP3cRH6C",POS,POS,pandemia,POS
252,1.40817e+18,Seguimos fortaleciendo la atención de nuestros pacientes con enfermedadeds renales a nivel nacional. Ahora Abancay cuenta con un moderno y completo Centro de Hemodiálisis para nuestros asegurados de la región. #SeguimosEnGuardia https://t.co/q0x0d6Xzid,POS,NEU,-,POS
253,1.40707e+18,"La médico Claudia Olivencia, donante de sangre desde hace 10 años, cuenta la importancia de sumarse a este acto de amor que salva la vida de miles de pacientes. #HinchasDeSangre ❤️ https://t.co/skb2vOvVz2",POS,NEU,-,POS
254,1.42035e+18,"En el marco del Bicentenario de la independencia de nuestro país, EsSalud se suma al homenaje, entonando un tondero por nuestros profesionales de la salud “Que viva el Perú señores”. #FelicesFiestasPatrias🇵🇪 https://t.co/N5tI9wNb8l",POS,POS,pandemia,POS
255,1.43248e+18,"El personal de enfermería celebró su día en la Villa Panamericana de #EsSalud, donde fue reconocido por la gran labor que desempeña a lo largo de la pandemia. https://t.co/etJ2R6yXCz",POS,NEU,-,POS
256,1.43246e+18,"""En el momento que decidí estudiar y formarme, concebí que la ayuda hacia otros podría brindarse mediante la profesión de enfermería. Me siento satisfecha de mi decisión"", son las palabras de la licenciada Vanessa Romero, enfermera intensivista del Hospital Almenara. https://t.co/x1S11S0HbN",POS,NEU,-,POS
257,1.44246e+18,"Sigue el hilo rojo de la vacunación, pues en nuestro destino está escrito que volveremos a estar unidos y protegidos contra la #COVID19. #VacunamosConAmor💙 #VacúnateParaCelebrar #UniversoEsSalud https://t.co/X7ugWbwstr",POS,POS,pandemia,POS
258,1.47662e+18,"¡Fortalecemos los servicios de salud! Los jaujinos como la Sra. Betty y el Sr. Olavo serán beneficiados con el primer Hospital Bicentenario Jauja - #EsSalud, que contará con equipos médicos de alta calidad. https://t.co/108KIaDp7O",POS,POS,pandemia,POS
259,1.47654e+18,"¡El #Vacunafest no se detiene! 🙌 Hasta las 6 a.m. de hoy, en Lima y Callao, logramos vacunar a 17 240 personas, entre la primera, segunda y tercera dosis (refuerzo). De esta manera, seguimos avanzando en la inmunización de los ciudadanos y su protección ante la #COVID19.",POS,POS,pandemia,POS
260,1.48715e+18,"#EsSalud presentó a la #PatrullaVacuna, una campaña que tiene como finalidad que los niños de 5 a 11 años tengan una experiencia divertida, educativa y segura durante su vacunación contra la #COVID19.👇 https://t.co/2fb3nBnSsB",POS,POS,pandemia,POS
261,1.48709e+18,Padres de familia llevan a sus hijas e hijos al vacunacar del Parque de las Leyendas para que reciban su primera dosis contra la #COVID19. Los menores muestran su optimismo e invitan a que más niños se sumen y sigan luchando contra el coronavirus. #VacunaWarma #ProtejoSuNiñez https://t.co/dumKuwEwTB,POS,POS,pandemia,POS
262,1.48709e+18,"Esto, como parte de la estrategia denominada #PatrullaVacuna, una iniciativa que busca concienciar a los padres de familia sobre la importancia de vacunar contra la #COVID19 a los niños de 5 a 11 años . #VacunaWarma https://t.co/IziIpKcn1A",POS,POS,pandemia,POS
263,1.49797e+18,"¡Una nueva opción para comer saludable! Hoy, la nutricionista Lisbeth Soria del Hospital Voto Bernales nos enseña a preparar un poke bowl de garbanzo. ¡Conéctate a #ViveSano! https://t.co/V3PVMxQAls",POS,POS,pandemia,POS
264,1.49694e+18,"De igual manera señaló: “Hemos tomado el control total de todas las actividades en la institución, vamos a fomentar el concurso interno para el acceso a las jefaturas y reconoceremos el crecimiento profesional de nuestros colaboradores”. https://t.co/tpls72Xiue",POS,NEU,-,POS
265,1.49694e+18,"“Yo he dado mi vida a esta institución y la seguiré dando durante mi gestión. Por ello, les pido apoyar el objetivo de #EsSalud, que es uno solo, brindar una atención de calidad al asegurado y devolverle la confianza al trabajador”, señaló el titular de #EsSalud. https://t.co/qjgpteXP7s",POS,NEU,-,POS
266,1.49662e+18,"En #Ucayali aplicamos una nueva estrategia para la atención de la pandemia de #COVID19. Para ello se viene adaptando una infraestructura para realizar triaje, descarte de coronavirus, consulta externa, entre otros. https://t.co/Gh8NkVsSs6",POS,POS,pandemia,POS
267,1.52017e+18,"Como parte de su agenda de trabajo en #Amazonas, el titular de #EsSalud llegó al Hospital I El Buen Samaritano, en #BaguaGrande, donde inauguró el nuevo almacén de farmacia y supervisó las mejoras en el servicio de ginecobstetricia, que beneficiarán a los asegurados de la región. https://t.co/TIEnrDnIBB",POS,NEU,-,POS
268,1.51977e+18,"Asimismo, la comitiva liderada por el titular de #EsSalud, Dr. Alegre Raúl Fonseca Espinoza, visitó un terreno de 20 mil m2 donado por la municipalidad de Jaén, donde se construirá un #HospitalBicentenario y #CentroRenal, que fortalecerán la atención en la región. https://t.co/vc6pzr0J2r",POS,POS,pandemia,POS
269,1.51935e+18,¡La vacunación contra la #COVID19 no se detiene! Recuerda que nuestro centro de vacunación del #ParqueDeLasLeyendas atiende de lunes a domingo de 7 de la mañana a 4 de la tarde. ¡Ven y completa tus dosis! #Prensa https://t.co/kAVG9qMH5f,POS,POS,pandemia,POS
270,1.51793e+18,"Fonseca recorrió las instalaciones donde confeccionan ropa de cama, uniformes, equipos de protección personal, entre otros. Expresó su apoyo total en material presupuestal y señaló que este tipo de acciones debe ser un ejemplo para todas las redes a nivel nacional. https://t.co/Y8r90IlvoP",POS,POS,pandemia,POS
271,1.5314e+18,"Además, informó que, por encargo del presidente Pedro Castillo, en julio se iniciará la construcción de un Hospital de Alta Complejidad en Loreto, que contará con modernos equipos. Agregó que la buena pro se dará en julio y en unos tres años quedará listo para la región. https://t.co/wd3oG6w3RL",POS,NEU,politico,POS
272,1.53068e+18,"Además, conociendo la necesidad en #Picota y con el fin de complementar este centro de atención primaria, el presidente del #SeguroSocial, Alegre Fonseca, visitó un terreno de más de 5 mil m2 donde se construirá un hospital II-1, garantizando la atención de primer nivel. https://t.co/YKL7wod9mx",POS,NEU,-,POS
273,1.53062e+18,"En la semana de la celebración por los 38 años de creación política de la provincia de Bellavista, el presidente del #SeguroSocial, Alegre Fonseca, visitó el terreno donde anunció que se construirá un Hospital Bicentenario, nivel I-4, que beneficiará a cerca de 7000 asegurados. https://t.co/PRyAB6DKGU",POS,NEU,-,POS
274,1.53059e+18,"#EsSaludEnAcción | ¡Supervisamos la atención a los asegurados! Cumpliendo con su visita de trabajo, el presidente ejecutivo de #EsSalud, Alegre Fonseca, visitó la Posta Médica #Saposoa, de la Red Tarapoto, para verificar el correcto funcionamiento y la atención que se brinda. https://t.co/ryHCN9mBhF",POS,NEU,-,POS
275,1.53059e+18,"¡Contentos con la noticia! Los miembros del Círculo del Adulto Mayor de #Juanjuí mostraron su alegría y agradecieron al presidente ejecutivo de #EsSalud por el anuncio de la construcción del Hospital Bicentenario de #Juanjuí, nivel II-1. #Prensa https://t.co/0Gn0B0gHbU",POS,NEU,-,POS
276,1.53059e+18,"Durante la visita al terreno, una pobladora de #Juanjuí agradeció al presidente ejecutivo de #EsSalud, Alegre Fonseca, por hacer realidad la construcción de un nuevo hospital en su distrito, ya que esto les permitirá acceder de forma oportuna a los servicios de salud. #Prensa https://t.co/8OTsBW19Qd",POS,NEU,-,POS
277,1.53058e+18,"#EsSaludEnAcción | #Juanjuí contará con un Hospital Bicentenario, así lo anunció el presidente ejecutivo de #EsSalud, Alegre Fonseca, durante la visita al terreno donde se levantará la infraestructura. Además, agregó que dicho nosocomio fortalecerá la atención a los asegurados. https://t.co/wlrz1udRmc",POS,NEU,-,POS
278,1.53032e+18,"#NotaDePrensa | El Hospital Víctor Alfredo Lazo Peralta, de EsSalud #MadreDeDios, cuenta con un remodelado Servicio de Emergencia, que permitirá tener ambientes amplios y cómodos para la atención de los asegurados. https://t.co/Us26rCbuEu",POS,NEU,-,POS
279,1.53032e+18,"#NotaDePrensa | La Red Asistencial #Loreto de EsSalud tiene nuevo gerente, se trata del Dr. Guillermo Angulo, quien sostuvo reuniones y coordinaciones y reafirmó su compromiso de seguir trabajando en beneficio de los asegurados. https://t.co/XIhoZR603E",POS,NEU,-,POS
280,1.53026e+18,"#EsSaludEnAcción | Durante su visita de trabajo, el presidente del Seguro Social, Alegre Fonseca, supervisó el terreno donde se construirá el hospital modular categoría II- 1 en Yurimaguas, que beneficiará a 39 819 asegurados de la Red Asistencial Loreto. https://t.co/jBSBbZPCu1",POS,NEU,-,POS
281,1.52995e+18,#HinchasDeLosPacientes ¡Club @Universitario regala camiseta autografiada a adolescente internado en Hospital Rebagliati de #EsSalud! Este noble gesto fue una sorpresa de cumpleaños. #Prensa https://t.co/W5Z8N0JtHX,POS,NEU,-,POS
282,1.52984e+18,"#EsSaludEnAcción | ¡Recuperamos sonrisas de más de 4000 niños con labio leporino y paladar hendido! Con esta buena noticia anunciada en Trujillo, el presidente ejecutivo de EsSalud, Alegre Fonseca, firmó un convenio marco de cooperación interinstitucional con la ONG @globalsmile. https://t.co/cqcNseWR2M",POS,NEU,-,POS
283,1.54181e+18,"""Estamos seguros que con la contribución de los representantes de las misiones diplomáticas y organismos internacionales fortaleceremos nuestros servicios de salud en beneficio de nuestros asegurados"", señaló el presidente ejecutivo de EsSalud, Alegre Fonseca Espinoza.",POS,POS,pandemia,POS
284,1.54106e+18,"🏥El Hospital Bicentenario en Chota, que tuvo una inversión de S/26 millones, está debidamente equipado con tecnología de punta y personal especializado. #NotaDePrensa: https://t.co/n8mIndtb4o https://t.co/jcwP1naNgc",POS,NEU,-,POS
285,1.54076e+18,"El presidente del #Seguro Social, Alegre Fonseca, en la ceremonia de entrega de un terreno de la Municipalidad de Guadalupe, ubicado en la provincia de Pacasmayo, donde pronto será realidad la construcción de un nuevo Hospital Bicentenario. https://t.co/vCnNWzJwn8",POS,NEU,-,POS
286,1.54073e+18,"#EsSaludEnAcción | El presidente ejecutivo, #EsSalud, Alegre Fonseca Espinoza, junto a los gerentes centrales de #EsSalud, participó de la ceremonia de entrega de un terreno de 31 mil m2 donado por la municipalidad de Guadalupe para la construcción de un #HospitalBicentenario. https://t.co/6AgTmexap3",POS,NEU,-,POS
287,1.5517e+18,"#NotaDePrensa | ¡Buena noticia! 🙌🏽 La Red Asistencial #Huaraz recibió un terreno de aproximadamente 10 mil m2, en calidad de donación por parte de la Municipalidad Provincial de Huaylas, para la construcción de un futuro Hospital Modular tipo II – 1. https://t.co/zNtcZw0SUJ",POS,NEU,-,POS
288,1.55155e+18,"#EsSaludEfemérides | Hoy enviamos un saludo especial a los trabajadores sociales que laboran en #EsSalud y que, con sensibilidad y empatía, brindan asistencia emocional a nuestros asegurados. #NotaDePrensa: https://t.co/I1r6kFufGL https://t.co/EyG3NJhKm2",POS,NEU,-,POS
289,1.55461e+18,"#NotaDePrensa | Gracias al convenio con @MidisFoncodes, #EsSaludLoreto adquirió modernos mobiliarios clínicos, destinados a satisfacer las necesidades de bienestar y confort del paciente asegurado. https://t.co/Vc4iW6MzGs https://t.co/6FJy5I32kv",POS,NEU,-,POS
290,1.22121e+18,@jmfc170586 No creo que sea mejor para el sistema inmunológico que unas lentejitas con su pescado y su salsa criolla o cualquier otro alimento o fruta. Todos los alimentos contribuyen para mantener las funciones del cuerpo. Consúmala como gusto como todo alimento saludable. ¡Buen provecho!,POS,NEU,-,POS
291,1.22115e+18,"@LuisPeri7 Es un buen alimento pero no tiene ninguna propiedad especial. Si le gusta, un par de veces a la semana estaría bien. Cuidado con el relleno...",POS,NEU,-,POS
292,1.23324e+18,"@jevedel @RPPNoticias Muchas gracias mi querido Jesús, y yo me siento súper honrado de ""heredar"" algunos de tus miles de oyentes, a quienes educas en el uso responsable de la tecnología... Abrazo",POS,POS,pandemia,POS
293,1.24285e+18,Excelente resumen del porqué las dos pruebas del coronavirus (moleculares y serológicas) son importantes.,POS,POS,pandemia,POS
294,1.25419e+18,@Janady1478 @marielfiorella Correcto. Gracias por complementar.,POS,NEU,-,POS
295,1.25416e+18,No se lo pierda... “¡Gracias! El Concierto”: artistas peruanos se unen el sábado para homenaje a los que luchan contra el COVID-19 https://t.co/eMlzamXpWL https://t.co/YY03faTdrS,POS,POS,pandemia,POS
296,1.25385e+18,@rodotom Muy agradecido!,POS,NEU,-,POS
297,1.26622e+18,Estas son las canciones que compartimos con los oyentes de @RPPNoticias en nuestros programas diarios y que han sido compiladas por @Karolcp y @gabriela_p4e en esta lista. Enjoy... https://t.co/S6HS4klJ3n,POS,NEU,-,POS
298,1.26397e+18,"Será un gusto enorme conversar con @recisneros en Instagram mañana sábado 23 de mayo a las 12 PM hora Peru (1 PM hora DC). Le pediré que recite unas décimas, tal como lo hacía -bien situado entre Pisco y Nazca- en el Juanito de Barranco hace muchas lunas...",POS,NEU,-,POS
299,1.26293e+18,@marioleonCossi Claro que puede serlo. Gracias.,POS,NEU,-,POS
300,1.2762e+18,@Carlosn69396222 @CNNEPrensa Su excelente pregunta será contestada en el episodio de nuestro podcast de @CNNEE del Viernes 26 de junio. Gracias.,POS,NEU,-,POS
301,1.28647e+18,@Sandra49217051 Esto puede ser útil: https://t.co/VydWm6sj5q y esto https://t.co/O57wTwi8Qr,POS,NEU,-,POS
302,1.29303e+18,@Carlos180191 @Minsa_Peru @willaxtv Si se hacen Carlos. Este es uno de varios estudios: https://t.co/2NcdJNFS5t Este es un buen artículo periodístico de revisión: https://t.co/LM6XmYthrS,POS,NEU,-,POS
303,1.30984e+18,"Sin ninguna duda, la @premierleague tiene otro sabor con la compañía de uno de los mejores relatores de fútbol en EEUU, el gran @sadovnik1965 ¡Te hace vivir el fútbol!",POS,NEU,-,POS
304,1.32184e+18,@sissigz Su intención de colaborar con la ciencia es lo que se valora Sissi. Muchas gracias por eso. Cuídese mucho.,POS,POS,pandemia,POS
305,1.31422e+18,"@marcopalmundo @rmapalacios @ocram @patriciagamarra @MavilaHuertasC Un abrazo muy fuerte y un beso grande a la distancia para usted, Sra. Velazco. Día a día se llega muy lejos mi señora. Espero que mejore pronto. Cuídese mucho.",POS,NEU,-,POS
306,1.32883e+18,"Que refrescante y esperanzador es escuchar a un Presidente, afirmando en su discurso de toma de mando, que SIN CIENCIA NO HAY FUTURO. Esperamos que sus palabras, se acompañen muy pronto de acciones. Francisco Sagasti Encargado de la Presidencia del Perú https://t.co/ljAVuYGOpb",POS,POS,pandemia,POS
307,1.34576e+18,"@axelroman8 Hola Axel, empezamos la serie otra vez mañana lunes 4 de enero. Muchas gracias por su interés.",POS,NEU,-,POS
308,1.34517e+18,@alfredgalvez @Tatti_8 @Tartalora Gracias a ti Alfredo. Nos ayudaste con ese magnífico audio de introducción del programa. Un abrazo y a cuidarse.,POS,NEU,-,POS
309,1.34513e+18,@blogdenotas @Tartalora Gracias Bruno. Muy amable. A seguirse cuidando.,POS,NEU,-,POS
310,1.37509e+18,"@albertitoiglesi Gracias Sr. Iglesias. Tenemos 250 episodios desde el 24 de marzo del 2020 en https://t.co/mLxHO0Okn1 Ojalá tenga tiempo para revisar el archivo, encontrará el desarrollo de lo que la ciencia ha ido aprendiendo durante el año sobre el virus, la enfermedad, las vacunas, etc, etc.",POS,NEU,-,POS
311,1.36731e+18,"Si le gusta la música que ponemos en la radio (@RPPNoticias @AMERICA900am @Caracol1260) esta es la lista de canciones en Spotify, ya hay 138 y hay de todo... La ponemos al día todos los días. Use el enlace, o abra Spotify y escanee el código con su celular https://t.co/UJLV0s04lF https://t.co/f5zTofWml4",POS,NEU,-,POS
312,1.38641e+18,"@sadovnik1965 @recisneros Abrazo Sammy. Quiero decirte que tus relatos de los partidos de fútbol, son el hilo que me conecta con el mundo que tenía antes de la pandemia. Me devuelven la sensación de realidad. Gracias por eso... 🇵🇪",POS,POS,pandemia,POS
313,1.38567e+18,"@EstebanOrtizMD Es Ud. muy amable colega. Muchas gracias por sus palabras. Siga haciendo lo que hace por favor, es muy importante.",POS,NEU,-,POS
314,1.39906e+18,Cierto. Muchas gracias por el aporte Jorge. Aquí está: https://t.co/fqqlHz2V6e,POS,NEU,-,POS
315,1.41946e+18,"Atardecer en el @AudiField Le vamos ganando al clásico rival… @dcunited 1 @NYRBII 0 Calor brutal, 30 C, se siente 35… https://t.co/iJ6DzcPuk8",POS,NEU,-,POS
316,1.43179e+18,"El fútbol es de momentos. En estas semanas, Yordy Reyna está mucho mejor que el Oreja Flores. Yordy acaba de meter un golazo de media chalaca para voltearle el partido a Filadelfia. Vamos @dcunited https://t.co/p63RA89Luo",POS,NEU,-,POS
317,1.42926e+18,"@yordy_10 acaba de meter un golazo para el @dcunited Tiro libre, no esperó la orden y madrugó al arquero del @ATLUTD (de la selección USA). La metió desde casi el córner, al ángulo. ¡Golazo con marca 🇵🇪! https://t.co/Hk4iCdBo8h",POS,NEU,-,POS
318,1.4408e+18,Siempre es bueno recordar…,POS,NEU,-,POS
319,1.43469e+18,"@Jorgesll1575 @dcunited Siempre, por sobre todas las cosas y equipos!!!",POS,NEU,-,POS
320,1.43454e+18,@ninetdextre Dos semanas esta bien. Suerte.,POS,NEU,-,POS
321,1.45207e+18,"@danielvalle98 Gracias por la información Sr. Valle. Para quienes deseen revisar el asunto de alergias a PEG, este artículo es recomendable https://t.co/pSDsYES9iO",POS,NEU,-,POS
322,1.44976e+18,"@danriza Buena pregunta Dante, tomar diariamente una infusión de hierbas (incluido un té) de ninguna manera hace daño. Es una buena costumbre. Saludos.",POS,NEU,-,POS
323,1.47585e+18,"@MonicaPLamas @HORATIOHC Claro que si, no habrá problema.",POS,NEU,-,POS
324,1.48397e+18,@ANGELMORALES65 @hustonCNN Gracias Sr. Morales.,POS,NEU,-,POS
